phase,date,d_prev,ticker,split,is_holdout,market_cap,eligible_300,raw_score_m3,raw_m3_rank,score_m3_dedup,rank_dedup,in_top20_dedup,score_m3_tilt,rank_tilt,in_top20_tilt,in_top20_baseline,ret_62,ret10_d_prev,forward_logret
5,2025-05-14,2025-05-13,SMWB,SW2,1,237418413.96,0,-0.612793590781072,1487.0,,,0,,,0,0,-0.37354529974966433,0.07627584142255432,-0.08423344309586814
5,2025-05-29,2025-05-28,SMWB,SW2,1,237418413.96,0,-0.2349772393521164,1357.0,,,0,,,0,0,-0.22553748782124444,-0.08423344309586808,0.09397773457054619
5,2025-06-12,2025-06-11,SMWB,SW2,1,237418413.96,0,0.014887348768949205,1219.0,,,0,,,0,0,-0.04850152222775417,0.09397773457054605,-0.06381151274495382
5,2025-06-27,2025-06-26,SMWB,SW2,1,237418413.96,0,-0.12224274858926376,1325.0,,,0,,,0,0,-0.10419704839452831,-0.06381151274495374,0.06744128079553248
5,2025-07-14,2025-07-11,SMWB,SW2,1,237418413.96,0,0.34293261045861123,872.0,,,0,,,0,0,0.18813552665937439,0.06744128079553285,0.04371635254661982
5,2025-07-28,2025-07-25,SMWB,SW2,1,237418413.96,0,0.31116464579831193,902.0,,,0,,,0,0,0.11115763334215202,0.0437163525466198,-0.18904933997123366
5,2025-08-11,2025-08-08,SMWB,SW2,1,237418413.96,0,-0.05737782922718529,1354.0,,,0,,,0,0,-0.0661956668658907,-0.1890493399712336,0.24305571363432285
5,2025-08-25,2025-08-22,SMWB,SW2,1,237418413.96,0,0.6180545215539566,653.0,,,0,,,0,0,0.19399955664512863,0.24305571363432324,0.09799501212359368
5,2025-09-09,2025-09-08,SMWB,SW2,1,237418413.96,0,0.8319842258602145,524.0,,,0,,,0,0,0.20299049766238259,0.09799501212359392,-0.03743482122113388
5,2025-09-23,2025-09-22,SMWB,SW2,1,237418413.96,0,1.0187784419060124,413.0,,,0,,,0,0,0.26794682833004824,-0.0374348212211338,-0.0453425059315733
5,2025-10-07,2025-10-06,SMWB,SW2,1,237418413.96,0,0.29175959681084557,915.0,,,0,,,0,0,0.054306971930738426,-0.045342505931573296,-0.05658747462946373
5,2025-10-21,2025-10-20,SMWB,SW2,1,237418413.96,0,0.030372064752994393,1182.0,,,0,,,0,0,-0.04792003141929532,-0.05658747462946341,0.0
5,2025-11-04,2025-11-03,SMWB,SW2,1,237418413.96,0,0.7327269342721902,540.0,,,0,,,0,0,0.14600283749894288,1.5959455978986625e-16,-0.19057469855067508
5,2025-11-18,2025-11-17,SMWB,SW2,1,237418413.96,0,-0.18073965326712682,1397.0,,,0,,,0,0,-0.17793811454616312,-0.19057469855067508,0.06419315763905965
5,2025-12-03,2025-12-02,SMWB,SW2,1,237418413.96,0,-0.3670079909754643,1479.0,,,0,,,0,0,-0.2365251200100413,0.06419315763906001,-0.0450407254243036
5,2025-12-17,2025-12-16,SMWB,SW2,1,237418413.96,0,-0.4320762973863815,1505.0,,,0,,,0,0,-0.28869781657161653,-0.04504072542430361,0.014795158916747117
5,2026-01-02,2025-12-31,SMWB,SW2,1,237418413.96,0,-0.004206510049004131,1350.0,,,0,,,0,0,-0.21321458204863586,0.014795158916747,-0.174607726816779
5,2026-01-16,2026-01-15,SMWB,SW2,1,237418413.96,0,-0.7520636597855161,1588.0,,,0,,,0,0,-0.3266581672085394,-0.1746077268167787,-0.18838121494707363
5,2026-02-02,2026-01-30,SMWB,SW2,1,237418413.96,0,-1.1866106771292189,1678.0,,,0,,,0,0,-0.46928360041347583,-0.1883812149470733,-0.2692980364689292
5,2026-02-17,2026-02-13,SMWB,SW2,1,237418413.96,0,-2.0456439509458777,1780.0,,,0,,,0,0,-0.6599385095632916,-0.26929803646892897,-0.4257703742689099
5,2026-03-03,2026-03-02,SMWB,SW2,1,237418413.96,0,-3.328839681945582,1897.0,,,0,,,0,0,-1.1024510649752752,-0.42577037426890985,0.04512043528046964
5,2026-03-17,2026-03-16,SMWB,SW2,1,237418413.96,0,-3.0877954269916916,1885.0,,,0,,,0,0,-1.0116009116784799,0.04512043528046974,-0.09237332013101517
5,2026-03-31,2026-03-30,SMWB,SW2,1,237418413.96,0,-3.2355660279450493,1894.0,,,0,,,0,0,-1.0741212686598134,-0.09237332013101501,-0.01626052087178029
5,2026-04-15,2026-04-14,SMWB,SW2,1,237418413.96,0,-3.2331502913775556,1892.0,,,0,,,0,0,-0.9658612316274678,-0.016260520871780273,0.10125373370517289
5,2026-04-29,2026-04-28,SMWB,SW2,1,237418413.96,0,-2.494724873655182,1852.0,,,0,,,0,0,-0.7419373447293768,0.1012537337051734,0.1445812288111075
5,2026-05-13,2026-05-12,SMWB,SW2,1,237418413.96,0,-0.9203759091029988,1696.0,,,0,,,0,0,-0.2924782447152736,0.14458122881110747,0.2154215052202995
5,2026-05-28,2026-05-27,SMWB,SW2,1,237418413.96,0,1.531385397785729,179.0,,,0,,,0,0,0.36000273403140726,0.21542150522029957,0.07466152876901956
5,2026-06-11,2026-06-10,SMWB,SW2,1,237418413.96,0,1.8010272629335349,112.0,,,0,,,0,0,0.46856581447610834,0.07466152876901982,0.21108067886493478
5,2026-06-26,2026-06-25,SMWB,SW2,1,237418413.96,0,2.350393474850924,67.0,,,0,,,0,0,0.6569182422634872,0.21108067886493503,0.25712276987665295
6,2021-10-27,2021-10-26,SMWB,TRAIN,0,237418413.96,0,-2.339629090489008,1200.0,,,0,,,0,0,-0.2384271162684038,-0.010565338638997144,-0.004257590252641171
6,2021-11-10,2021-11-09,SMWB,TRAIN,0,237418413.96,0,-1.365186157469441,1102.0,,,0,,,0,0,-0.13359805706906572,-0.0042575902526410525,-0.009108019030727476
6,2021-11-24,2021-11-23,SMWB,TRAIN,0,237418413.96,0,-0.0873655639027624,866.0,,,0,,,0,0,0.00919173814070566,-0.009108019030727728,-0.06274608473725629
6,2021-12-09,2021-12-08,SMWB,TRAIN,0,237418413.96,0,-1.296129065140763,1051.0,,,0,,,0,0,-0.18184388780947228,-0.06274608473725601,0.016482328232997143
6,2021-12-23,2021-12-22,SMWB,TRAIN,0,237418413.96,0,-1.0647972337887381,1012.0,,,0,,,0,0,-0.17629063010866552,0.01648232823299719,-0.0011280317044985255
6,2022-01-07,2022-01-06,SMWB,TRAIN,0,237418413.96,0,-0.5391042220779937,951.0,,,0,,,0,0,-0.10795308882840095,-0.0011280317044987734,-0.17065176547226363
6,2022-01-24,2022-01-21,SMWB,TRAIN,0,237418413.96,0,-0.7168774852892039,971.0,,,0,,,0,0,-0.26071528954988965,-0.17065176547226354,-0.08591668613044813
6,2022-02-07,2022-02-04,SMWB,TRAIN,0,237418413.96,0,-1.3730917788280514,1045.0,,,0,,,0,0,-0.3700785135589768,-0.0859166861304481,-0.07573640837286032
6,2022-02-22,2022-02-18,SMWB,TRAIN,0,237418413.96,0,-1.8035529408977746,1127.0,,,0,,,0,0,-0.4392442639731268,-0.07573640837286039,0.06694514296168953
6,2022-03-08,2022-03-07,SMWB,TRAIN,0,237418413.96,0,-0.014753142703290784,875.0,,,0,,,0,0,-0.13985791627033337,0.06694514296168969,-0.03519644464710939
6,2022-03-22,2022-03-21,SMWB,TRAIN,0,237418413.96,0,-1.2004457648333644,1112.0,,,0,,,0,0,-0.264355713611557,-0.03519644464710953,0.07132754239464591
6,2022-04-05,2022-04-04,SMWB,TRAIN,0,237418413.96,0,-0.8718932835470004,1098.0,,,0,,,0,0,-0.2359778012412746,0.07132754239464612,-0.02079673374742975
6,2022-04-20,2022-04-19,SMWB,TRAIN,0,237418413.96,0,-0.8499450736122185,1123.0,,,0,,,0,0,-0.1853363314620444,-0.020796733747429623,-0.09494792658536606
6,2022-05-04,2022-05-03,SMWB,TRAIN,0,237418413.96,0,0.19510193527233788,835.0,,,0,,,0,0,-0.08181863514357322,-0.09494792658536605,-0.32916829814889903
6,2022-05-18,2022-05-17,SMWB,TRAIN,0,237418413.96,0,-1.6715531922814861,1213.0,,,0,,,0,0,-0.44633139843582875,-0.3291682981488992,-0.011135972540486297
6,2022-06-02,2022-06-01,SMWB,TRAIN,0,237418413.96,0,-2.1222509580952096,1269.0,,,0,,,0,0,-0.4510684867180365,-0.011135972540486164,-0.10250283836987062
6,2022-06-16,2022-06-15,SMWB,TRAIN,0,237418413.96,0,-1.6199509888428416,1209.0,,,0,,,0,0,-0.4625316144070344,-0.10250283836987052,0.02329964382805264
6,2022-07-01,2022-06-30,SMWB,TRAIN,0,237418413.96,0,-1.3030322591426597,1154.0,,,0,,,0,0,-0.45088258779895746,0.023299643828052424,0.09806121317621473
6,2022-07-18,2022-07-15,SMWB,TRAIN,0,237418413.96,0,-1.4675542647927176,1204.0,,,0,,,0,0,-0.40839122577755355,0.09806121317621488,-0.08841095734405295
6,2022-08-01,2022-07-29,SMWB,TRAIN,0,237418413.96,0,-2.5032287039718484,1342.0,,,0,,,0,0,-0.41937353815429673,-0.08841095734405297,0.011933315835012817
6,2022-08-15,2022-08-12,SMWB,TRAIN,0,237418413.96,0,-1.0101323671456022,1217.0,,,0,,,0,0,-0.054254504724330396,0.011933315835012748,-0.06366899023420149
6,2022-08-29,2022-08-26,SMWB,TRAIN,0,237418413.96,0,-1.4990521253256026,1267.0,,,0,,,0,0,-0.2111886842751292,-0.06366899023420154,0.02373627989883052
6,2022-09-13,2022-09-12,SMWB,TRAIN,0,237418413.96,0,-0.3824387800704745,1044.0,,,0,,,0,0,0.025001302205416524,0.02373627989883043,-0.27216522376109664
6,2022-09-27,2022-09-26,SMWB,TRAIN,0,237418413.96,0,-1.1359130649916147,1204.0,,,0,,,0,0,-0.25473016193899556,-0.27216522376109653,-0.034628356840037997
6,2022-10-11,2022-10-10,SMWB,TRAIN,0,237418413.96,0,-2.541236709431447,1390.0,,,0,,,0,0,-0.5094824402195236,-0.03462835684003797,0.03462835684003814
6,2022-10-25,2022-10-24,SMWB,TRAIN,0,237418413.96,0,-1.0221434540620902,1216.0,,,0,,,0,0,-0.3332254805223433,0.034628356840038295,-0.13144974505890625
6,2022-11-08,2022-11-07,SMWB,TRAIN,0,237418413.96,0,-1.5416262590124514,1288.0,,,0,,,0,0,-0.4808046075111332,-0.13144974505890614,-0.15138187325912522
6,2022-11-22,2022-11-21,SMWB,TRAIN,0,237418413.96,0,-2.773357236825528,1399.0,,,0,,,0,0,-0.5537615114711354,-0.151381873259125,0.12326380715035348
6,2022-12-07,2022-12-06,SMWB,TRAIN,0,237418413.96,0,-2.1819921079311406,1358.0,,,0,,,0,0,-0.39910780761269804,0.12326380715035344,0.09600126483528541
6,2022-12-21,2022-12-20,SMWB,TRAIN,0,237418413.96,0,-0.9001875134769659,1206.0,,,0,,,0,0,-0.1309373574474758,0.09600126483528565,0.05869245057414714
6,2023-01-06,2023-01-05,SMWB,SW1,1,237418413.96,0,-0.789030355239925,1188.0,,,0,,,0,0,-0.05543778855694739,0.05869245057414727,-0.0796356244193903
6,2023-01-23,2023-01-20,SMWB,SW1,1,237418413.96,0,-1.9924670549642318,1370.0,,,0,,,0,0,-0.12110887262596555,-0.07963562441939041,0.1669184086572597
6,2023-02-06,2023-02-03,SMWB,SW1,1,237418413.96,0,-0.32356520047890713,1123.0,,,0,,,0,0,0.16868363418182886,0.16691840865725985,0.029413885206293407
6,2023-02-21,2023-02-17,SMWB,SW1,1,237418413.96,0,1.8603289209744331,157.0,,,0,,,0,0,0.35048297369081133,0.02941388520629356,-0.05205636195605327
6,2023-03-07,2023-03-06,SMWB,SW1,1,237418413.96,0,1.4374511542384236,266.0,,,0,,,0,0,0.2385284701536893,-0.052056361956053024,-0.15848576248015273
6,2023-03-21,2023-03-20,SMWB,SW1,1,237418413.96,0,-0.3216522674947121,1128.0,,,0,,,0,0,-0.07576772357208625,-0.15848576248015264,0.15236016905347005
6,2023-04-04,2023-04-03,SMWB,SW1,1,237418413.96,0,0.14166511552255595,938.0,,,0,,,0,0,0.010810916104215633,0.15236016905347016,-0.14168391106212824
6,2023-04-19,2023-04-18,SMWB,SW1,1,237418413.96,0,0.5376510494707225,762.0,,,0,,,0,0,0.008888947417246315,-0.1416839110621283,0.14628162031075762
6,2023-05-03,2023-05-02,SMWB,SW1,1,237418413.96,0,0.49483363430270855,807.0,,,0,,,0,0,-0.09057281550344666,0.1462816203107579,-0.23700058597563592
6,2023-05-17,2023-05-16,SMWB,SW1,1,237418413.96,0,-0.50067671049335,1166.0,,,0,,,0,0,-0.28331207278066256,-0.23700058597563592,0.2581814080550829
6,2023-06-01,2023-05-31,SMWB,SW1,1,237418413.96,0,0.6462981762422295,718.0,,,0,,,0,0,-0.0029895388483662817,0.258181408055083,0.020741484306816372
6,2023-06-15,2023-06-14,SMWB,SW1,1,237418413.96,0,0.7178043337080401,649.0,,,0,,,0,0,0.12643472330825448,0.020741484306816587,-0.048057294953779375
6,2023-06-30,2023-06-29,SMWB,SW1,1,237418413.96,0,-0.17118638033648081,1085.0,,,0,,,0,0,-0.03774032798284686,-0.048057294953778903,0.08547173080403696
6,2023-07-17,2023-07-14,SMWB,SW1,1,237418413.96,0,1.3545396819821336,261.0,,,0,,,0,0,0.2671780922540737,0.08547173080403685,0.012631746905900564
6,2023-07-31,2023-07-28,SMWB,SW1,1,237418413.96,0,0.48398686547700986,789.0,,,0,,,0,0,0.1325356741314216,0.012631746905900482,-0.09044060496436844
6,2023-08-14,2023-08-11,SMWB,SW1,1,237418413.96,0,0.9081076222169229,580.0,,,0,,,0,0,0.21933402289754209,-0.09044060496436837,0.06929816839055912
6,2023-08-28,2023-08-25,SMWB,SW1,1,237418413.96,0,0.7966372310114181,642.0,,,0,,,0,0,0.13068644049229128,0.0692981683905593,-0.04218807438108324
6,2023-09-12,2023-09-11,SMWB,SW1,1,237418413.96,0,0.2798963414941921,947.0,,,0,,,0,0,-0.020588962577621404,-0.04218807438108306,-0.2792973130942051
6,2023-09-26,2023-09-25,SMWB,SW1,1,237418413.96,0,-0.9019295997920198,1277.0,,,0,,,0,0,-0.24452434633916023,-0.27929731309420497,0.16614691798468484
6,2023-10-10,2023-10-09,SMWB,SW1,1,237418413.96,0,0.022721065855702216,1063.0,,,0,,,0,0,-0.12349786363494475,0.166146917984685,-0.13901347047028453
6,2023-10-24,2023-10-23,SMWB,SW1,1,237418413.96,0,-0.6240804251625677,1207.0,,,0,,,0,0,-0.3224436748279031,-0.13901347047028442,-0.04697536831340427
6,2023-11-07,2023-11-06,SMWB,SW1,1,237418413.96,0,-0.3040333173439081,1140.0,,,0,,,0,0,-0.20412618676080752,-0.046975368313404445,0.054594452789843505
6,2023-11-21,2023-11-20,SMWB,SW1,1,237418413.96,0,-0.9835572929403443,1327.0,,,0,,,0,0,-0.2924146889518798,0.054594452789843706,-0.05861052244473356
6,2023-12-06,2023-12-05,SMWB,SW1,1,237418413.96,0,-1.237467970967361,1368.0,,,0,,,0,0,-0.2956981474400172,-0.058610522444733595,0.029734598942879144
6,2023-12-20,2023-12-19,SMWB,SW1,1,237418413.96,0,-0.199383632317517,1163.0,,,0,,,0,0,-0.02697658769820232,0.02973459894287917,0.053244514518812285
6,2024-01-05,2024-01-04,SMWB,SW1,1,237418413.96,0,-0.8134257951992191,1343.0,,,0,,,0,0,-0.13976194237515918,0.053244514518812465,0.01287966286366102
6,2024-01-22,2024-01-19,SMWB,SW1,1,237418413.96,0,0.21725748541653433,1043.0,,,0,,,0,0,0.009182800982334541,0.012879662863661271,0.1057260795441858
6,2024-02-05,2024-02-02,SMWB,SW1,1,237418413.96,0,1.235483487758283,366.0,,,0,,,0,0,0.2574421872620627,0.10572607954418618,0.3196491885233082
6,2024-02-20,2024-02-16,SMWB,SW1,1,237418413.96,0,1.915751376217815,115.0,,,0,,,0,0,0.46642580789785176,0.31964918852330854,0.028270433938255526
6,2024-03-05,2024-03-04,SMWB,SW1,1,237418413.96,0,2.607085648922415,57.0,,,0,,,0,0,0.5596157879354228,0.028270433938255266,0.03872921384712447
6,2024-03-19,2024-03-18,SMWB,SW1,1,237418413.96,0,3.0672554836863655,42.0,,,0,,,0,0,0.5782235985831261,0.03872921384712452,-0.014631662268063996
6,2024-04-03,2024-04-02,SMWB,SW1,1,237418413.96,0,2.9415131541159454,49.0,,,0,,,0,0,0.5168908432690814,-0.014631662268063948,-0.16880783762723178
6,2024-04-17,2024-04-16,SMWB,SW1,1,237418413.96,0,1.8767036425276364,177.0,,,0,,,0,0,0.3052857768700289,-0.16880783762723142,-0.008086297431357818
6,2024-05-01,2024-04-30,SMWB,SW1,1,237418413.96,0,1.310238771770329,370.0,,,0,,,0,0,0.17235782820902212,-0.008086297431357727,0.009427679255559046
6,2024-05-15,2024-05-14,SMWB,SW1,1,237418413.96,0,0.38197093494106754,965.0,,,0,,,0,0,-0.013315775975772277,0.009427679255559568,0.04071475016388651
6,2024-05-30,2024-05-29,SMWB,SW1,1,237418413.96,0,0.06645563114468162,1095.0,,,0,,,0,0,-0.1324046319419317,0.04071475016388687,0.01405773949023173
6,2024-06-13,2024-06-12,SMWB,SW1,1,237418413.96,0,-0.04196473031789205,1186.0,,,0,,,0,0,-0.1328966734664308,0.01405773949023209,-0.03224005857342213
6,2024-06-28,2024-06-27,SMWB,SW1,1,237418413.96,0,0.06088178405394906,1129.0,,,0,,,0,0,-0.16513673203985285,-0.032240058573421916,-0.16028566839477426
6,2024-07-15,2024-07-12,SMWB,SW2,1,237418413.96,0,-0.42207639288217813,1323.0,,,0,,,0,0,-0.1784679874779638,-0.16028566839477404,0.027315810646962924
6,2024-07-29,2024-07-26,SMWB,SW2,1,237418413.96,0,-0.6082810826270569,1384.0,,,0,,,0,0,-0.15756656700866498,0.02731581064696267,0.1550057461469917
6,2024-08-12,2024-08-09,SMWB,SW2,1,237418413.96,0,0.9781728619125911,530.0,,,0,,,0,0,0.1039370278729726,0.15500574614699184,0.109199291964992
6,2024-08-26,2024-08-23,SMWB,SW2,1,237418413.96,0,0.6074726996749293,830.0,,,0,,,0,0,0.0726942945901376,0.10919929196499212,0.03278982282299097
6,2024-09-10,2024-09-09,SMWB,SW2,1,237418413.96,0,1.0288369408581388,542.0,,,0,,,0,0,0.13687401412121197,0.03278982282299103,-0.05840239867971713
6,2024-09-24,2024-09-23,SMWB,SW2,1,237418413.96,0,0.5906130817696813,894.0,,,0,,,0,0,0.11616288654287785,-0.05840239867971712,0.027908788117076658
6,2024-10-08,2024-10-07,SMWB,SW2,1,237418413.96,0,1.44325819409406,252.0,,,0,,,0,0,0.2785495888885078,0.02790878811707665,0.04922694076515067
6,2024-10-22,2024-10-21,SMWB,SW2,1,237418413.96,0,1.9982561210857024,109.0,,,0,,,0,0,0.34304400178444694,0.049226940765150586,-0.057286857742250875
6,2024-11-05,2024-11-04,SMWB,SW2,1,237418413.96,0,0.7696282631687865,613.0,,,0,,,0,0,0.1506884720987869,-0.057286857742250855,0.31897907917369583
6,2024-11-19,2024-11-18,SMWB,SW2,1,237418413.96,0,1.4441580403775776,183.0,,,0,,,0,0,0.29048712337938903,0.31897907917369595,0.04357450540513589
6,2024-12-04,2024-12-03,SMWB,SW2,1,237418413.96,0,1.2267799185036663,282.0,,,0,,,0,0,0.31074019425075244,0.043574505405136146,0.08109419996154135
6,2024-12-18,2024-12-17,SMWB,SW2,1,237418413.96,0,2.2115406918854825,82.0,,,0,,,0,0,0.45410691533051006,0.0810941999615415,0.03713568319322889
6,2025-01-03,2025-01-02,SMWB,SW2,1,237418413.96,0,2.1632916766119394,80.0,,,0,,,0,0,0.49592644783616535,0.037135683193229005,0.11148894643977524
6,2025-01-21,2025-01-17,SMWB,SW2,1,237418413.96,0,2.747339081969487,66.0,,,0,,,0,0,0.5548318528030567,0.11148894643977532,0.06437866181343571
6,2025-02-04,2025-02-03,SMWB,SW2,1,237418413.96,0,3.2032762695337507,47.0,,,0,,,0,0,0.6497386060661893,0.06437866181343575,-0.48109609890173205
6,2025-02-19,2025-02-18,SMWB,SW2,1,237418413.96,0,-0.5512772783979193,1439.0,,,0,,,0,0,-0.13921356955227146,-0.4810960989017318,-0.11065524951410773
6,2025-03-05,2025-03-04,SMWB,SW2,1,237418413.96,0,-0.5529089734176909,1426.0,,,0,,,0,0,-0.2960435507017547,-0.11065524951410755,-0.017486784387715556
6,2025-03-19,2025-03-18,SMWB,SW2,1,237418413.96,0,-0.8172282327180272,1523.0,,,0,,,0,0,-0.3429091848223431,-0.017486784387715316,-0.08390904775638994
6,2025-04-02,2025-04-01,SMWB,SW2,1,237418413.96,0,-1.2206145684916918,1596.0,,,0,,,0,0,-0.5286514077185911,-0.08390904775638972,-0.17944799159822283
6,2025-04-16,2025-04-15,SMWB,SW2,1,237418413.96,0,-1.9282181286910824,1720.0,,,0,,,0,0,-0.8353389549769883,-0.17944799159822258,0.07860695724743219
6,2025-05-01,2025-04-30,SMWB,SW2,1,237418413.96,0,-2.2699592605472914,1776.0,,,0,,,0,0,-0.8135792243879052,0.07860695724743255,0.01709443335930004
6,2025-05-15,2025-05-14,SMWB,SW2,1,237418413.96,0,-0.3231715508780404,1375.0,,,0,,,0,0,-0.32259354423414954,0.01709443335930033,-0.03448617607116932
6,2025-05-30,2025-05-29,SMWB,SW2,1,237418413.96,0,-0.3347111241503584,1410.0,,,0,,,0,0,-0.2526630461521991,-0.034486176071169126,0.09395974070645355
6,2025-06-13,2025-06-12,SMWB,SW2,1,237418413.96,0,-0.11015437218147167,1324.0,,,0,,,0,0,-0.10597457769738587,0.09395974070645316,-0.0686419327221637
6,2025-06-30,2025-06-27,SMWB,SW2,1,237418413.96,0,-0.1674279522187454,1362.0,,,0,,,0,0,-0.09531017980432493,-0.06864193272216354,0.0905140075408319
6,2025-07-15,2025-07-14,SMWB,SW2,1,237418413.96,0,0.3541063392409489,859.0,,,0,,,0,0,0.17848278048678884,0.09051400754083223,0.06062462181643484
6,2025-07-29,2025-07-28,SMWB,SW2,1,237418413.96,0,0.5607340242278188,701.0,,,0,,,0,0,0.16305141087350844,0.06062462181643492,-0.2521227704152941
6,2025-08-12,2025-08-11,SMWB,SW2,1,237418413.96,0,-0.2905090820696027,1479.0,,,0,,,0,0,-0.15850798519621456,-0.25212277041529396,0.2887731800341155
6,2025-08-26,2025-08-25,SMWB,SW2,1,237418413.96,0,0.6996766650727422,614.0,,,0,,,0,0,0.17471695740873514,0.28877318003411584,0.07659747087217084
6,2025-09-10,2025-09-09,SMWB,SW2,1,237418413.96,0,0.7806128313876232,567.0,,,0,,,0,0,0.17267130096179323,0.07659747087217098,-0.02765153133051001
6,2025-09-24,2025-09-23,SMWB,SW2,1,237418413.96,0,0.9002595778185514,480.0,,,0,,,0,0,0.24333566254910122,-0.027651531330509956,-0.07995617628422103
6,2025-10-08,2025-10-07,SMWB,SW2,1,237418413.96,0,0.21728486881386033,994.0,,,0,,,0,0,0.023905520853554414,-0.07995617628422097,-0.009039609577725021
6,2025-10-22,2025-10-21,SMWB,SW2,1,237418413.96,0,0.2267462994990947,1059.0,,,0,,,0,0,0.006833739578565242,-0.009039609577724865,-0.05963192514553587
6,2025-11-05,2025-11-04,SMWB,SW2,1,237418413.96,0,0.5955347361305527,654.0,,,0,,,0,0,0.09338432461111096,-0.059631925145535634,-0.15054273845105934
6,2025-11-19,2025-11-18,SMWB,SW2,1,237418413.96,0,-0.2719508731882294,1435.0,,,0,,,0,0,-0.20219741331595134,-0.15054273845105937,0.0986151275182948
6,2025-12-04,2025-12-03,SMWB,SW2,1,237418413.96,0,-0.33849951771677106,1472.0,,,0,,,0,0,-0.20985771460256014,0.09861512751829504,-0.1284680906679759
6,2025-12-18,2025-12-17,SMWB,SW2,1,237418413.96,0,-0.5878640463708292,1537.0,,,0,,,0,0,-0.33523461270086324,-0.12846809066797596,0.025642430613337652
6,2026-01-05,2026-01-02,SMWB,SW2,1,237418413.96,0,-0.1736578371473031,1435.0,,,0,,,0,0,-0.2544350424532242,0.025642430613337784,-0.1466775016560985
6,2026-01-20,2026-01-16,SMWB,SW2,1,237418413.96,0,-0.7469101068493323,1582.0,,,0,,,0,0,-0.3240642581642051,-0.14667750165609827,-0.1642448863937755
6,2026-02-03,2026-02-02,SMWB,SW2,1,237418413.96,0,-1.3181392505519274,1672.0,,,0,,,0,0,-0.4953514271833935,-0.16424488639377519,-0.28960330262967476
6,2026-02-18,2026-02-17,SMWB,SW2,1,237418413.96,0,-1.9355989435180794,1772.0,,,0,,,0,0,-0.6337237600891442,-0.2896033026296746,-0.37515975861283546
6,2026-03-04,2026-03-03,SMWB,SW2,1,237418413.96,0,-3.503678840838106,1897.0,,,0,,,0,0,-1.0605848930788704,-0.3751597586128352,0.04380262265839284
6,2026-03-18,2026-03-17,SMWB,SW2,1,237418413.96,0,-3.0484943907362494,1886.0,,,0,,,0,0,-0.9527604116555463,0.04380262265839287,-0.07026919584655618
6,2026-04-01,2026-03-31,SMWB,SW2,1,237418413.96,0,-3.5029699717805243,1897.0,,,0,,,0,0,-1.0488638110568655,-0.07026919584655589,-0.0038387763071656015
6,2026-04-16,2026-04-15,SMWB,SW2,1,237418413.96,0,-2.814891127913475,1882.0,,,0,,,0,0,-0.8834496256849124,-0.0038387763071656422,0.041437189864173024
6,2026-04-30,2026-04-29,SMWB,SW2,1,237418413.96,0,-2.1599870559563072,1839.0,,,0,,,0,0,-0.6707581856664662,0.04143718986417345,0.05037035938894959
6,2026-05-14,2026-05-13,SMWB,SW2,1,237418413.96,0,-1.0543851552375254,1737.0,,,0,,,0,0,-0.31365755885504143,0.050370359388949626,0.38538173965348727
6,2026-05-29,2026-05-28,SMWB,SW2,1,237418413.96,0,1.915040757037766,118.0,,,0,,,0,0,0.48104285822260034,0.38538173965348743,0.009501259124140215
6,2026-06-12,2026-06-11,SMWB,SW2,1,237418413.96,0,1.6467629832606423,153.0,,,0,,,0,0,0.4489502200479036,0.00950125912414048,0.2805646046829167
6,2026-06-29,2026-06-26,SMWB,SW2,1,237418413.96,0,2.6792275921194255,37.0,,,0,,,0,0,0.7985076962177721,0.2805646046829171,0.24154463668510112
7,2021-10-28,2021-10-27,SMWB,TRAIN,0,237418413.96,0,-2.231133844153856,1191.0,,,0,,,0,0,-0.2380582275337713,-0.04954573655142978,-0.1510690132898501
7,2021-11-11,2021-11-10,SMWB,TRAIN,0,237418413.96,0,-3.2621735379524757,1271.0,,,0,,,0,0,-0.347401307153403,-0.15106901328985012,0.10227884912041825
7,2021-11-26,2021-11-24,SMWB,TRAIN,0,237418413.96,0,-0.3372037520785448,909.0,,,0,,,0,0,-0.03868638238983392,0.10227884912041786,-0.09920665008344803
7,2021-12-10,2021-12-09,SMWB,TRAIN,0,237418413.96,0,-1.7910869804586407,1107.0,,,0,,,0,0,-0.27129079778418247,-0.09920665008344767,0.11518935459005765
7,2021-12-27,2021-12-23,SMWB,TRAIN,0,237418413.96,0,-0.9741222370584699,1003.0,,,0,,,0,0,-0.16309284897349752,0.11518935459005758,-0.045869338256809146
7,2022-01-10,2022-01-07,SMWB,TRAIN,0,237418413.96,0,-0.35258977916266176,917.0,,,0,,,0,0,-0.08395385502047557,-0.045869338256809444,-0.21928723003159567
7,2022-01-25,2022-01-24,SMWB,TRAIN,0,237418413.96,0,-1.1361017698397289,1023.0,,,0,,,0,0,-0.3261349049179239,-0.21928723003159556,-0.03481134678865961
7,2022-02-08,2022-02-07,SMWB,TRAIN,0,237418413.96,0,-1.273986920798336,1053.0,,,0,,,0,0,-0.3547542814586624,-0.034811346788659575,-0.07746301212093538
7,2022-02-23,2022-02-22,SMWB,TRAIN,0,237418413.96,0,-1.837212168884404,1140.0,,,0,,,0,0,-0.44609569675167504,-0.07746301212093545,0.05205058332945949
7,2022-03-09,2022-03-08,SMWB,TRAIN,0,237418413.96,0,-0.3750196860265171,968.0,,,0,,,0,0,-0.22117340594709198,0.05205058332945961,0.024674148949894815
