date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,ml_cash_signal_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,rebalance_cadence,is_rebalance_day,equity_base100
2024-05-02,C4_TRIGGER,848542.8633428911,63954.863342891025,0.0,20,0.08567157080740656,10148.844773625015,0.00021150793650793651,0,0,180,96,152,2,372,10,0,848.4950513201578
2024-05-03,C4_TRIGGER,862013.9495015665,63968.39030406633,796444.0491975001,14,0.0014187821446592233,10348.005576125017,0.00021150793650793651,0,1,180,96,152,2,372,10,0,861.9653784365911
2024-05-06,C4_TRIGGER,862244.0010636912,860594.4235611912,1649.5775025,0,0.0,10348.418073625018,0.00021150793650793651,0,1,180,96,152,2,372,10,0,862.1954170362234
2024-05-07,C4_TRIGGER,862426.3725131225,862426.3725131225,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,1,180,96,152,2,372,10,0,862.3777782097471
2024-05-08,C4_TRIGGER,862608.7825355628,862608.7825355628,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,0,180,96,152,2,372,10,0,862.5601779541066
2024-05-09,C4_TRIGGER,862791.2311391705,862791.2311391705,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,0,180,96,152,2,372,10,0,862.7426162774595
2024-05-10,C4_TRIGGER,862973.7183321059,862973.7183321059,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,1,180,96,152,2,372,10,0,862.9250931879659
2024-05-13,C4_TRIGGER,863156.2441225309,863156.2441225309,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,1,180,96,152,2,372,10,1,863.107608693787
2024-05-14,C4_TRIGGER,863338.8085186091,863338.8085186091,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,0,180,96,152,2,372,10,0,863.2901628030861
2024-05-15,C4_TRIGGER,863521.4115285061,863521.4115285061,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,0,180,96,152,2,372,10,0,863.472755524028
2024-05-16,C4_TRIGGER,863704.0531603888,863704.0531603888,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,0,180,96,152,2,372,10,0,863.6553868647799
2024-05-17,C4_TRIGGER,863886.7334224263,863886.7334224263,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,0,180,96,152,2,372,10,0,863.8380568335094
2024-05-20,C4_TRIGGER,864069.452322789,864069.452322789,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,0,180,96,152,2,372,10,0,864.0207654383873
2024-05-21,C4_TRIGGER,864252.2098696494,864252.2098696494,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,0,180,96,152,2,372,10,0,864.2035126875852
2024-05-22,C4_TRIGGER,864435.0060711813,864435.0060711813,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,0,180,96,152,2,372,10,0,864.3862985892765
2024-05-23,C4_TRIGGER,864617.8409355606,864617.8409355606,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,0,180,96,152,2,372,10,0,864.569123151637
2024-05-24,C4_TRIGGER,864800.7144709649,864800.7144709649,0.0,0,0.0,10348.418073625018,0.00021150793650793651,1,0,180,96,152,2,372,10,0,864.7519863828431
2024-05-28,C4_TRIGGER,864584.5862735956,38.896273595645376,0.0,20,0.05001245764323262,10564.55449612502,0.00021150793650793651,1,0,180,96,152,2,372,10,1,864.53587036344
2024-05-29,C4_TRIGGER,856230.2145004662,38.90450046621144,0.0,20,0.05210932672590907,10564.55449612502,0.00021150793650793651,1,0,180,96,152,0,372,10,0,856.1819693260042
2024-05-30,C4_TRIGGER,857126.0527290768,38.91272907682592,0.0,20,0.05360043584455319,10564.55449612502,0.00021150793650793651,1,0,180,96,152,0,372,10,0,857.0777570776859
2024-05-31,C4_TRIGGER,854463.3209594279,38.92095942785685,0.0,20,0.05511459514391036,10564.55449612502,0.00021150793650793651,1,0,180,96,152,0,372,10,0,854.4151753424046
2024-06-03,C4_TRIGGER,844288.4391915197,38.929191519672344,0.0,20,0.056104996587848316,10564.55449612502,0.00021150793650793651,1,0,180,96,152,0,372,10,0,844.240866888703
2024-06-04,C4_TRIGGER,822039.4640653525,38.93742535264059,9405.08814,20,0.06174229123866612,10566.90635612502,0.00021150793650793651,1,0,181,96,152,1,373,10,0,821.9931454039845
2024-06-05,C4_TRIGGER,842723.3330517124,9446.023051712296,0.0,20,0.06817383326975542,10566.90635612502,0.00021150793650793651,1,0,181,96,152,0,373,10,0,842.675848936415
2024-06-06,C4_TRIGGER,837959.4927755564,9448.02096055617,36523.606815,20,0.0659224944358926,10576.039541125021,0.00021150793650793651,1,0,181,96,153,1,374,10,0,837.9122770837524
2024-06-07,C4_TRIGGER,792671.0881396848,45981.351139684884,0.0,20,0.06644756039180566,10576.039541125021,0.00021150793650793651,1,0,181,96,153,1,374,10,0,792.6264242697457
2024-06-10,C4_TRIGGER,794959.4334478823,45991.07656038229,34039.53798749999,20,0.06803124502270044,10584.55155362502,0.00021150793650793651,1,0,181,96,154,2,375,10,0,794.914640638767
2024-06-11,C4_TRIGGER,792818.8163142602,0.6922142601344581,508045.3569000001,15,0.060026829611894525,10731.59713362502,0.00021150793650793651,1,0,181,96,154,2,375,10,1,792.7741441204248
2024-06-12,C4_TRIGGER,794743.9548857594,508153.5048857593,0.0,15,0.060412916266725944,10731.59713362502,0.00021150793650793651,1,0,181,96,154,1,375,10,0,794.6991742180057
2024-06-13,C4_TRIGGER,791134.4728850069,508260.98338500696,0.0,15,0.06400327850125162,10731.59713362502,0.00021150793650793651,1,0,181,96,154,1,375,10,0,791.0898955972391
2024-06-14,C4_TRIGGER,784716.1066168102,508368.4846168102,0.0,15,0.0645492039387113,10731.59713362502,0.00021150793650793651,1,0,181,96,154,0,375,10,0,784.671890978509
2024-06-17,C4_TRIGGER,782380.6135859772,508476.0085859772,0.0,15,0.062402364210210344,10731.59713362502,0.00021150793650793651,1,0,181,96,154,0,375,10,0,782.3365295434394
2024-06-18,C4_TRIGGER,777418.0717973169,508583.555297317,0.0,15,0.06248375457454557,10731.59713362502,0.00021150793650793651,1,0,181,96,154,0,375,10,0,777.374267374314
2024-06-20,C4_TRIGGER,777838.7788556397,508691.12475563976,0.0,15,0.06086608341853659,10731.59713362502,0.00021150793650793651,0,0,181,96,154,0,375,10,0,777.7949507274637
2024-06-21,C4_TRIGGER,776411.9769657567,508798.7169657567,0.0,15,0.06224736535991324,10731.59713362502,0.00021150793650793651,0,0,181,96,154,0,375,10,0,776.3682292322047
2024-06-24,C4_TRIGGER,777436.5064324801,508906.33193248004,0.0,15,0.062120056879776,10731.59713362502,0.00021150793650793651,0,0,181,96,154,0,375,10,0,777.3927009707586
2024-06-25,C4_TRIGGER,772565.9806606229,509013.9696606229,0.0,15,0.06332197019362418,10731.59713362502,0.00021150793650793651,0,0,181,96,154,0,375,10,0,772.5224496336991
2024-06-26,C4_TRIGGER,771835.9884318693,1.8088081192657288,102985.75212375002,21,0.06006283808323887,10884.571244875022,0.00021150793650793651,0,0,181,96,154,0,375,10,1,771.7924985371104
2024-06-27,C4_TRIGGER,775747.4809183679,103009.34361836797,0.0,21,0.06044028650211482,10884.571244875022,0.00021150793650793651,0,0,181,96,154,0,375,10,0,775.7037706265309
2024-06-28,C4_TRIGGER,772872.0909120777,103031.13091207773,0.0,21,0.06069608483939491,10884.571244875022,0.00021150793650793651,0,0,181,96,154,0,375,10,0,772.8285426370561
2024-07-01,C4_TRIGGER,778543.5278139733,103052.92281397303,0.0,21,0.06485751688384113,10884.571244875022,0.00021150793650793651,0,0,181,96,154,0,375,10,0,778.4996599759904
2024-07-02,C4_TRIGGER,782934.2193250284,103074.71932502852,0.0,21,0.06240319913736865,10884.571244875022,0.00021150793650793651,1,0,181,96,154,0,375,10,0,782.8901040890042
2024-07-03,C4_TRIGGER,789292.3990462192,103096.52044621909,0.0,21,0.06243567030361618,10884.571244875022,0.00021150793650793651,1,0,181,96,154,0,375,10,0,789.2479255520016
2024-07-05,C4_TRIGGER,809661.7761785197,103118.32617851981,0.0,21,0.06284303087661296,10884.571244875022,0.00021150793650793651,1,0,181,96,154,0,375,10,0,809.6161549507407
2024-07-08,C4_TRIGGER,823221.576522906,103140.13652290599,0.0,21,0.06274060529141495,10884.571244875022,0.00021150793650793651,0,0,181,96,154,0,375,10,0,823.1751912541924
2024-07-09,C4_TRIGGER,822956.4140803531,103161.95148035309,0.0,21,0.06538907174098017,10884.571244875022,0.00021150793650793651,0,0,181,96,154,0,375,10,0,822.9100437524908
2024-07-10,C4_TRIGGER,826605.1810518367,103183.77105183683,0.0,21,0.06662237457781736,10884.571244875022,0.00021150793650793651,1,0,181,96,154,0,375,10,0,826.5586051304364
2024-07-11,C4_TRIGGER,841992.118960825,0.23166332509858065,168448.6872975,18,0.0600278065100887,10952.483384875024,0.00021150793650793651,1,0,181,96,154,0,375,10,1,841.9446760465398
2024-07-12,C4_TRIGGER,874451.0072440816,168484.5472440815,0.0,18,0.06591975939471953,10952.483384875024,0.00021150793650793651,1,0,181,96,154,0,375,10,0,874.4017354002614
2024-07-15,C4_TRIGGER,904500.6080630027,168520.18306300257,0.0,18,0.0638836386453542,10952.483384875024,0.00021150793650793651,0,0,181,96,154,0,375,10,0,904.4496430434343
2024-07-16,C4_TRIGGER,928199.206419182,168555.82641918215,0.0,18,0.06665593934160188,10952.483384875024,0.00021150793650793651,0,0,181,96,154,0,375,10,0,928.1469060776491
2024-07-17,C4_TRIGGER,891811.4773142146,168591.47731421445,0.0,18,0.06886004672752509,10952.483384875024,0.00021150793650793651,0,0,181,96,154,0,375,10,0,891.7612272768044
2024-07-18,C4_TRIGGER,850805.2957496939,168627.13574969402,0.0,18,0.06863599732127197,10952.483384875024,0.00021150793650793651,1,0,181,96,154,0,375,10,0,850.7573562478734
2024-07-19,C4_TRIGGER,842137.2717272156,168662.80172721567,0.0,18,0.06794711731810739,10952.483384875024,0.00021150793650793651,1,0,181,96,154,0,375,10,0,842.089820634148
2024-07-22,C4_TRIGGER,854051.2552483747,168698.47524837463,0.0,18,0.06855459744388852,10952.483384875024,0.00021150793650793651,1,0,181,96,154,0,375,10,0,854.0031328496187
2024-07-23,C4_TRIGGER,865616.8063147662,168734.15631476644,0.0,18,0.07371785013240156,10952.483384875024,0.00021150793650793651,1,0,181,96,154,0,375,10,0,865.568032243108
2024-07-24,C4_TRIGGER,845313.4499279871,168769.844927987,0.0,18,0.08346642302451318,10952.483384875024,0.00021150793650793651,1,0,181,96,154,0,375,10,0,845.2658198698833
2024-07-25,C4_TRIGGER,846693.1096917228,0.9634567226595296,179170.25623499998,19,0.06002004671858357,11039.468824875024,0.00021150793650793651,1,0,182,96,154,0,375,10,1,846.6454018952668
2024-07-26,C4_TRIGGER,871162.0658266813,179209.11582668123,0.0,19,0.06604667748635318,11039.468824875024,0.00021150793650793651,1,0,182,96,154,0,375,10,0,871.1129793016571
2024-07-29,C4_TRIGGER,857871.7699769731,179247.01997697313,0.0,19,0.06717668306248949,11039.468824875024,0.00021150793650793651,1,0,182,96,154,0,375,10,0,857.8234323073748
2024-07-30,C4_TRIGGER,816534.3017142937,179284.93214429365,10399.119569999999,19,0.06552826977098856,11042.069254875025,0.00021150793650793651,1,0,183,96,154,1,376,10,0,816.4882932469757
2024-07-31,C4_TRIGGER,846948.0500616602,189724.1713966602,84464.21866500001,19,0.07456976847092571,11063.190589875025,0.00021150793650793651,1,0,183,96,156,3,378,10,0,846.9003279003263
2024-08-01,C4_TRIGGER,823042.0930822566,274246.3830822566,0.0,19,0.07584516092758482,11063.190589875025,0.00021150793650793651,1,0,183,96,156,2,378,10,0,822.9957179267226
2024-08-02,C4_TRIGGER,790531.0574663371,274304.38836883707,28876.389097500003,19,0.07150831009875559,11070.411492375024,0.00021150793650793651,1,0,183,97,157,2,379,10,0,790.4865141786333
2024-08-05,C4_TRIGGER,778259.3816194679,303244.90260696784,474945.1840125,4,3.621543236825526e-05,11189.177479875023,0.00021150793650793651,1,1,183,97,157,2,379,10,0,778.2155297919954
2024-08-06,C4_TRIGGER,778427.4518013996,778354.6799988996,72.7718025,0,0.0,11189.195677375023,0.00021150793650793651,1,1,183,97,157,2,379,10,0,778.3835905038394
2024-08-07,C4_TRIGGER,778592.0953854512,778592.0953854512,0.0,0,0.0,11189.195677375023,0.00021150793650793651,1,1,183,97,157,2,379,10,0,778.5482248108785
2024-08-08,C4_TRIGGER,778397.6414289576,315.2014289574912,0.0,20,0.05001247168289758,11383.716287375022,0.00021150793650793651,0,0,183,97,157,2,379,10,1,778.3537818110935
2024-08-09,C4_TRIGGER,795589.6730965613,315.26809656131434,0.0,20,0.06405347093264108,11383.716287375022,0.00021150793650793651,0,0,183,97,157,2,379,10,0,795.544844775943
2024-08-12,C4_TRIGGER,785973.3147782659,315.3347782658648,0.0,20,0.06682777775326634,11383.716287375022,0.00021150793650793651,0,0,183,97,157,2,379,10,0,785.9290283012742
2024-08-13,C4_TRIGGER,810321.4864740741,315.401474074125,0.0,20,0.0680509043885069,11383.716287375022,0.00021150793650793651,1,0,183,97,157,2,379,10,0,810.275828074238
2024-08-14,C4_TRIGGER,830427.578183989,315.468183989078,0.0,20,0.06755677614017089,11383.716287375022,0.00021150793650793651,1,0,183,97,157,1,379,10,0,830.3807868856804
2024-08-15,C4_TRIGGER,878817.6099080137,315.5349080137074,0.0,20,0.06438899193875156,11383.716287375022,0.00021150793650793651,1,0,183,97,157,0,379,10,0,878.7680920234632
2024-08-16,C4_TRIGGER,925382.1016461509,315.6016461509976,0.0,20,0.06744781413966265,11383.716287375022,0.00021150793650793651,0,0,183,97,157,0,379,10,0,925.3299600372916
2024-08-19,C4_TRIGGER,974933.3083984038,315.6683984039335,0.0,20,0.0732857820986486,11383.716287375022,0.00021150793650793651,0,0,183,97,157,0,379,10,0,974.8783747756981
2024-08-20,C4_TRIGGER,963102.7751647756,315.73516477550066,0.0,20,0.0775968587435686,11383.716287375022,0.00021150793650793651,0,0,183,97,157,0,379,10,0,963.0485081456657
2024-08-21,C4_TRIGGER,995577.8419452687,315.8019452686853,0.0,20,0.07490072283478906,11383.716287375022,0.00021150793650793651,1,0,183,97,157,0,379,10,0,995.5217450850297
2024-08-22,C4_TRIGGER,975986.128388607,0.3881936073517438,281468.835195,17,0.06002568919368247,11454.179926125022,0.00021150793650793651,1,0,183,97,157,0,379,10,1,975.931135443673
2024-08-23,C4_TRIGGER,987821.7893632369,281528.75636323675,0.0,17,0.06340844135496966,11454.179926125022,0.00021150793650793651,1,0,184,97,157,0,379,10,0,987.7661295257794
2024-08-26,C4_TRIGGER,994285.3790961128,281588.30192956276,712328.40716655,8,0.0002706868728620654,11632.306559575018,0.00021150793650793651,1,1,184,97,157,0,379,10,0,994.2293550610259
2024-08-27,C4_TRIGGER,994505.1003683144,994126.9303683144,0.0,8,0.0002818085094749196,11632.306559575018,0.00021150793650793651,1,0,184,97,157,0,379,10,0,994.4490639528059
2024-08-28,C4_TRIGGER,994710.5911039836,994337.1961039836,0.0,8,0.00028219263221925076,11632.306559575018,0.00021150793650793651,1,0,184,97,157,0,379,10,0,994.6545431098876
2024-08-29,C4_TRIGGER,994927.1398125245,994547.5063125246,0.0,8,0.0002884733851506771,11632.306559575018,0.00021150793650793651,1,0,184,97,157,0,379,10,0,994.8710796167683
2024-08-30,C4_TRIGGER,995113.7510033438,994757.8610033438,0.0,8,0.00026397987138167614,11632.306559575018,0.00021150793650793651,1,0,184,97,157,0,379,10,0,995.0576802927877
2024-09-03,C4_TRIGGER,995312.4401858498,994968.2601858497,0.0,8,0.00025497521155529103,11632.306559575018,0.00021150793650793651,1,0,184,97,157,0,379,10,0,995.2563582799467
2024-09-04,C4_TRIGGER,995521.3488694526,995178.7038694526,0.0,8,0.0002542788261522209,11632.306559575018,0.00021150793650793651,1,0,184,97,157,0,379,10,0,995.4652551923741
2024-09-05,C4_TRIGGER,995730.0520635647,995389.1920635647,0.0,8,0.000252558411267019,11632.306559575018,0.00021150793650793651,1,0,184,97,157,0,379,10,0,995.6739466268896
2024-09-06,C4_TRIGGER,995933.7312551003,995599.7247776004,334.0064775000001,0,0.0,11632.390082075017,0.00021150793650793651,0,1,184,97,157,0,379,10,1,995.8776143419111
2024-09-09,C4_TRIGGER,996144.3791434967,996144.3791434967,0.0,0,0.0,11632.390082075017,0.00021150793650793651,0,1,184,97,157,0,379,10,0,996.0882503611351
2024-09-10,C4_TRIGGER,996355.0715855934,996355.0715855934,0.0,0,0.0,11632.390082075017,0.00021150793650793651,0,1,184,97,157,0,379,10,0,996.2989309315487
2024-09-11,C4_TRIGGER,996565.8085908137,996565.8085908137,0.0,0,0.0,11632.390082075017,0.00021150793650793651,0,1,184,97,157,0,379,10,0,996.5096560625751
2024-09-12,C4_TRIGGER,996776.5901685831,996776.5901685831,0.0,0,0.0,11632.390082075017,0.00021150793650793651,0,0,184,97,157,0,379,10,0,996.7204257636392
2024-09-13,C4_TRIGGER,996987.416328329,996987.416328329,0.0,0,0.0,11632.390082075017,0.00021150793650793651,0,0,184,97,157,0,379,10,0,996.9312400441677
2024-09-16,C4_TRIGGER,997198.287079481,997198.287079481,0.0,0,0.0,11632.390082075017,0.00021150793650793651,0,0,184,97,157,0,379,10,0,997.1420989135897
2024-09-17,C4_TRIGGER,997409.2024314704,997409.2024314704,0.0,0,0.0,11632.390082075017,0.00021150793650793651,0,0,184,97,157,0,379,10,0,997.3530023813362
2024-09-18,C4_TRIGGER,997620.1623937307,997620.1623937307,0.0,0,0.0,11632.390082075017,0.00021150793650793651,0,0,184,97,157,0,379,10,0,997.5639504568398
2024-09-19,C4_TRIGGER,997811.3729248561,997811.3729248561,0.0,0,0.0,11632.390082075017,0.00019166666666666667,0,0,184,97,157,0,379,10,0,997.7551502140108
2024-09-20,C4_TRIGGER,997561.9831812367,1.7031812365697145,0.0,20,0.05001199007293765,11881.780152075014,0.00019166666666666667,0,0,184,97,157,0,379,10,1,997.5057745225134
2024-09-23,C4_TRIGGER,987467.0635439297,1.703507679640057,987312.9650362501,10,4.500403268186877e-05,12128.670115825016,0.00019166666666666667,1,1,184,97,157,0,379,10,0,987.4114236938643
2024-09-24,C4_TRIGGER,987660.9945729005,987503.9038554005,157.0907175,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,987.6053437955912
2024-09-25,C4_TRIGGER,987850.2962635269,987850.2962635269,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,987.7946348198188
2024-09-26,C4_TRIGGER,988039.6342369773,988039.6342369773,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,987.9839621248259
2024-09-27,C4_TRIGGER,988229.008500206,988229.008500206,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,988.1733257175664
2024-09-30,C4_TRIGGER,988418.4190601686,988418.4190601686,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,988.3627256049955
2024-10-01,C4_TRIGGER,988607.8659238217,988607.8659238217,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,988.5521617940699
2024-10-02,C4_TRIGGER,988797.3490981237,988797.3490981237,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,988.7416342917469
2024-10-03,C4_TRIGGER,988986.8685900341,988986.8685900341,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,988.931143104986
2024-10-04,C4_TRIGGER,989176.4244065138,989176.4244065138,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,1,989.1206882407478
2024-10-07,C4_TRIGGER,989366.016554525,989366.016554525,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,989.310269705994
2024-10-08,C4_TRIGGER,989555.6450410312,989555.6450410312,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,989.4998875076874
2024-10-09,C4_TRIGGER,989745.3098729973,989745.3098729973,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,989.6895416527931
2024-10-10,C4_TRIGGER,989935.0110573896,989935.0110573896,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,989.8792321482764
2024-10-11,C4_TRIGGER,990124.7486011755,990124.7486011755,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,990.0689590011048
2024-10-14,C4_TRIGGER,990314.522511324,990314.522511324,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,990.2587222182467
2024-10-15,C4_TRIGGER,990504.3327948053,990504.3327948053,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,990.4485218066716
2024-10-16,C4_TRIGGER,990694.1794585909,990694.1794585909,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,990.6383577733512
2024-10-17,C4_TRIGGER,990884.0625096537,990884.0625096537,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,990.8282301252578
2024-10-18,C4_TRIGGER,991073.9819549681,991073.9819549681,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,1,991.0181388693651
2024-10-21,C4_TRIGGER,991263.9378015094,991263.9378015094,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,991.2080840126483
2024-10-22,C4_TRIGGER,991453.9300562546,991453.9300562546,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,991.398065562084
2024-10-23,C4_TRIGGER,991643.958726182,991643.958726182,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,991.5880835246501
2024-10-24,C4_TRIGGER,991834.0238182711,991834.0238182711,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,991.7781379073255
2024-10-25,C4_TRIGGER,992024.1253395029,992024.1253395029,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,991.968228717091
2024-10-28,C4_TRIGGER,992214.2632968596,992214.2632968596,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,992.1583559609284
2024-10-29,C4_TRIGGER,992404.4376973247,992404.4376973247,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,992.3485196458207
2024-10-30,C4_TRIGGER,992594.6485478833,992594.6485478833,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,992.5387197787527
2024-10-31,C4_TRIGGER,992784.8958555216,992784.8958555216,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,992.7289563667105
2024-11-01,C4_TRIGGER,992975.1796272271,992975.1796272271,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,1,992.9192294166805
2024-11-04,C4_TRIGGER,993165.499869989,993165.499869989,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,993.1095389356522
2024-11-05,C4_TRIGGER,993355.8565907973,993355.8565907973,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,993.2998849306147
2024-11-06,C4_TRIGGER,993546.2497966439,993546.2497966439,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,993.4902674085597
2024-11-07,C4_TRIGGER,993736.6794945215,993736.6794945215,0.0,0,0.0,12128.709398325014,0.00019166666666666667,1,1,184,97,157,0,379,10,0,993.6806863764796
2024-11-08,C4_TRIGGER,993917.28719262,993917.28719262,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,993.861283898051
2024-11-11,C4_TRIGGER,994097.9277154509,994097.9277154509,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,994.0419142425053
2024-11-12,C4_TRIGGER,994278.60106898,994278.60106898,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,994.222577415808
2024-11-13,C4_TRIGGER,994459.3072591741,994459.3072591741,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,994.4032734239256
2024-11-14,C4_TRIGGER,994640.0462920013,994640.0462920013,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,994.5840022728255
2024-11-15,C4_TRIGGER,994820.8181734304,994820.8181734304,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,1,994.7647639684766
2024-11-18,C4_TRIGGER,995001.6229094317,995001.6229094317,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,994.9455585168485
2024-11-19,C4_TRIGGER,995182.4605059762,995182.4605059762,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,995.1263859239122
2024-11-20,C4_TRIGGER,995363.3309690363,995363.3309690363,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,995.3072461956396
2024-11-21,C4_TRIGGER,995544.2343045854,995544.2343045854,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,995.4881393380036
2024-11-22,C4_TRIGGER,995725.1705185978,995725.1705185978,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,995.6690653569785
2024-11-25,C4_TRIGGER,995906.1396170491,995906.1396170491,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,995.8500242585393
2024-11-26,C4_TRIGGER,996087.141605916,996087.141605916,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,996.0310160486624
2024-11-27,C4_TRIGGER,996268.176491176,996268.176491176,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,996.212040733325
2024-11-29,C4_TRIGGER,996449.244278808,996449.244278808,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,996.3930983185058
2024-12-02,C4_TRIGGER,996630.3449747919,996630.3449747919,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,1,996.5741888101842
2024-12-03,C4_TRIGGER,996811.4785851086,996811.4785851086,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,996.7553122143408
2024-12-04,C4_TRIGGER,996992.6451157402,996992.6451157402,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,996.9364685369575
2024-12-05,C4_TRIGGER,997173.84457267,997173.84457267,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,997.1176577840171
2024-12-06,C4_TRIGGER,997355.0769618818,997355.0769618818,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,997.298879961503
2024-12-09,C4_TRIGGER,997536.3422893613,997536.3422893613,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,997.4801350754007
2024-12-10,C4_TRIGGER,997717.6405610947,997717.6405610947,0.0,0,0.0,12128.709398325014,0.00018174603174603174,1,1,184,97,157,0,379,10,0,997.661423131696
