arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_R001_Any_Decomposition,0,2023-09-18,2023-09-15,2023-10-02,2023-09-29,SW1,1,10,20,1,0.05,TOI;HHH;WFRD;HLX;MLTX;TNGX;VRT;PDS;VNO;TLRY;RSI;MTRX;MMYT;PHVS;TIGR;RIVN;NAK;PARR;SLG;MOD,TOI;HHH;WFRD;HLX;MLTX;TNGX;VRT;PDS;VNO;TLRY;RSI;MTRX;MMYT;PHVS;TIGR;RIVN;PARR;SLG;MOD;OBT,NAK,OBT,-0.018107335245052626,-0.01419412652504939,-0.014219126525049391,2.5e-05
Arm_R001_Any_Decomposition,0,2023-10-02,2023-09-29,2023-10-16,2023-10-13,SW1,1,10,20,3,0.15,TNGX;SLNO;TOI;MTRX;HHH;LEU;HLX;MMYT;HNRG;MLKN;TIGR;HRTG;PAY;PRDO;URG;HRB;WFRD;OBE;HPP;LBRT,TNGX;TOI;MTRX;HHH;LEU;HLX;MMYT;HNRG;TIGR;HRTG;PAY;PRDO;HRB;WFRD;OBE;HPP;LBRT;RNGR;VRT;KOS,MLKN;SLNO;URG,KOS;RNGR;VRT,-0.04827923433425575,-0.039214892398535546,-0.039289892398535545,7.500000000000001e-05
Arm_R001_Any_Decomposition,0,2023-10-16,2023-10-13,2023-10-30,2023-10-27,SW1,1,10,20,0,0.0,HHH;MTRX;HNRG;TOI;SLNO;TNGX;TIGR;URG;GNE;MMYT;PR;RYTM;PRDO;LEU;VRT;NTNX;RNGR;STNG;HRB;MLKN,HHH;MTRX;HNRG;TOI;SLNO;TNGX;TIGR;URG;GNE;MMYT;PR;RYTM;PRDO;LEU;VRT;NTNX;RNGR;STNG;HRB;MLKN,,,-0.028289531493289704,-0.028289531493289704,-0.028289531493289704,0.0
Arm_R001_Any_Decomposition,0,2023-10-30,2023-10-27,2023-11-13,2023-11-10,SW1,1,10,20,3,0.15,HHH;MTRX;TNGX;SLNO;TOI;GNE;HNRG;LRN;URG;PRDO;MUSA;PR;SRRK;USAC;RNGR;HRB;ROAD;RELY;IMMX;NATR,HHH;MTRX;TNGX;SLNO;TOI;GNE;HNRG;URG;PRDO;MUSA;PR;USAC;RNGR;HRB;ROAD;RELY;IMMX;VRT;LEU;STNG,LRN;NATR;SRRK,LEU;STNG;VRT,0.014242805201789627,0.023753902335896016,0.023678902335896018,7.500000000000001e-05
Arm_R001_Any_Decomposition,0,2023-11-13,2023-11-10,2023-11-28,2023-11-27,SW1,1,10,20,3,0.15,TOI;SKYH;MTRX;IMMX;SLNO;GNE;TLS;LRN;LPG;URG;SN;USAC;HRB;TIGR;GEO;SPOT;MSTR;NTNX;VERX;GEL,TOI;SKYH;MTRX;IMMX;SLNO;LRN;LPG;URG;SN;USAC;HRB;TIGR;GEO;SPOT;MSTR;NTNX;GEL;LOPE;FN;TNK,GNE;TLS;VERX,FN;LOPE;TNK,0.030807129262478132,0.025143935842276265,0.025068935842276267,7.500000000000001e-05
Arm_R001_Any_Decomposition,0,2023-11-28,2023-11-27,2023-12-12,2023-12-11,SW1,1,10,20,2,0.1,IMMX;IBRX;SLNO;HRTG;TOI;SKYH;LPG;SRRK;PRCH;GNE;TLS;FG;UTI;GEO;FEIM;PLSE;GIII;LRN;UVE;RBLX,IMMX;IBRX;SLNO;TOI;SKYH;LPG;SRRK;PRCH;GNE;TLS;FG;UTI;GEO;FEIM;GIII;LRN;UVE;RBLX;NAK;SKWD,HRTG;PLSE,NAK;SKWD,0.030449138686355237,0.03132395541699775,0.03127395541699775,5e-05
Arm_R001_Any_Decomposition,0,2023-12-12,2023-12-11,2023-12-27,2023-12-26,SW1,1,10,20,1,0.05,SLNO;SRRK;SKYH;PRCH;GNE;TLS;PLSE;SNAP;FG;SOPH;MSTR;FEIM;MLKN;VITL;VRNS;GEO;RBLX;IBRX;HNST;HRTG,SLNO;SRRK;SKYH;PRCH;GNE;TLS;PLSE;SNAP;FG;SOPH;FEIM;MLKN;VITL;VRNS;GEO;RBLX;IBRX;HNST;HRTG;VSCO,MSTR,VSCO,0.09844827999732306,0.09876019680240664,0.09873519680240664,2.5e-05
Arm_R001_Any_Decomposition,0,2023-12-27,2023-12-26,2024-01-11,2024-01-10,SW1,1,10,20,0,0.0,PRCH;SRRK;HNST;IBRX;GNE;SNAP;SKYH;RYTM;MSTR;STNE;LDI;SOPH;RKT;ZYME;RIOT;SLNO;RBLX;S;TGTX;SLDB,PRCH;SRRK;HNST;IBRX;GNE;SNAP;SKYH;RYTM;MSTR;STNE;LDI;SOPH;RKT;ZYME;RIOT;SLNO;RBLX;S;TGTX;SLDB,,,-0.04523991774954731,-0.04523991774954731,-0.04523991774954731,0.0
Arm_R001_Any_Decomposition,0,2024-01-11,2024-01-10,2024-01-26,2024-01-25,SW1,1,10,20,2,0.1,IBRX;SKYH;GCT;HNST;TGTX;SRRK;SNAP;NAMS;KYMR;VKTX;HOV;LDI;LQDA;PBYI;KOPN;STNE;SNDX;SOPH;STKL;ZYME,IBRX;SKYH;GCT;HNST;SRRK;SNAP;KYMR;VKTX;HOV;LDI;LQDA;PBYI;KOPN;STNE;SNDX;SOPH;STKL;ZYME;IVVD;VRDN,NAMS;TGTX,IVVD;VRDN,-0.017674670092509927,-0.036193157050964,-0.036243157050964,5e-05
Arm_R001_Any_Decomposition,0,2024-01-26,2024-01-25,2024-02-09,2024-02-08,SW1,1,10,20,3,0.15,NAMS;STTK;KOD;KYMR;GCT;HOV;LDI;SMMT;VERA;KURA;HNST;PBYI;SKYH;PI;TGTX;SPRY;WEAV;STNE;SNAP;SLNO,NAMS;STTK;KYMR;GCT;HOV;LDI;SMMT;HNST;PBYI;SKYH;PI;TGTX;SPRY;WEAV;STNE;SNAP;SLNO;RYTM;PAGS;SPIR,KOD;KURA;VERA,PAGS;RYTM;SPIR,0.003624439551272865,-0.01301255559145566,-0.013087555591455661,7.500000000000001e-05
Arm_R001_Any_Decomposition,0,2024-02-09,2024-02-08,2024-02-26,2024-02-23,SW1,1,10,20,3,0.15,VERA;VKTX;HNST;PRAX;IMNM;IVVD;STTK;SLNO;LQDA;KOD;LRMR;SMMT;PRCH;KURA;KYMR;PAGS;S;NSSC;SPRY;WGS,VERA;HNST;PRAX;IVVD;STTK;SLNO;LQDA;KOD;LRMR;SMMT;PRCH;KURA;KYMR;PAGS;S;SPRY;WGS;ICHR;STNE;HOV,IMNM;NSSC;VKTX,HOV;ICHR;STNE,0.11586484468706729,0.09789544176375341,0.0978204417637534,7.500000000000001e-05
Arm_R001_Any_Decomposition,0,2024-02-26,2024-02-23,2024-03-11,2024-03-08,SW1,1,10,20,5,0.25,WGS;OCUL;LRMR;VKTX;VERA;GCT;SLDB;MLYS;MNPR;STTK;LUNR;NAMS;PRAX;RZLT;KYMR;LQDA;SPIR;HYLN;REAX;SMMT,WGS;LRMR;VKTX;VERA;SLDB;MLYS;STTK;NAMS;PRAX;RZLT;KYMR;LQDA;SPIR;HYLN;REAX;KURA;VSTM;IVVD;SPRY;KOD,GCT;LUNR;MNPR;OCUL;SMMT,IVVD;KOD;KURA;SPRY;VSTM,0.018822863031263955,0.07373066225939758,0.07360566225939758,0.000125
Arm_R001_Any_Decomposition,0,2024-03-11,2024-03-08,2024-03-25,2024-03-22,SW1,1,10,20,3,0.15,WGS;ROOT;PRAX;VERA;HYLN;OCUL;LRMR;REAX;STTK;OCGN;NAMS;JANX;MSTR;GCT;MLYS;RLMD;SNDA;SANA;RZLT;SPIR,WGS;ROOT;PRAX;VERA;HYLN;OCUL;LRMR;STTK;OCGN;NAMS;JANX;GCT;MLYS;RLMD;SANA;RZLT;SPIR;NUVB;LQDA;KURA,MSTR;REAX;SNDA,KURA;LQDA;NUVB,-0.005507083139597666,-0.02246721433478439,-0.02254221433478439,7.500000000000001e-05
Arm_R001_Any_Decomposition,0,2024-03-25,2024-03-22,2024-04-09,2024-04-08,SW1,1,10,20,1,0.05,ROOT;SLDB;PRAX;WGS;VERA;OCUL;MSTR;RZLT;GHRS;JANX;MOD;KOD;EME;SANA;VRT;HIMS;NAMS;REAX;SPRY;MLYS,SLDB;PRAX;WGS;VERA;OCUL;MSTR;RZLT;GHRS;JANX;MOD;KOD;EME;SANA;VRT;HIMS;NAMS;REAX;SPRY;MLYS;FIX,ROOT,FIX,0.01892815247704418,0.00023186011997746288,0.00020686011997746287,2.5e-05
Arm_R001_Any_Decomposition,0,2024-04-09,2024-04-08,2024-04-23,2024-04-22,SW1,1,10,20,1,0.05,HIPO;VKTX;SLS;REAX;RZLT;WGS;GHRS;MSTR;EME;FIP;IESC;PRM;VRT;RSI;JANX;FIHL;STOK;PPTA;VERA;FIX,HIPO;VKTX;SLS;REAX;RZLT;WGS;GHRS;MSTR;EME;FIP;IESC;PRM;VRT;RSI;JANX;FIHL;STOK;VERA;FIX;SPOT,PPTA,SPOT,-0.03057947451112661,-0.03724062069662554,-0.037265620696625534,2.5e-05
Arm_R001_Any_Decomposition,0,2024-04-23,2024-04-22,2024-05-07,2024-05-06,SW1,1,10,20,1,0.05,RZLT;JANX;SLS;WGS;MSTR;HIPO;PPTA;GHRS;VERA;IBTA;VITL;FIP;OCGN;VKTX;TGB;IDR;MUX;EME;STOK;PRM,RZLT;JANX;SLS;WGS;MSTR;HIPO;PPTA;GHRS;VERA;VITL;FIP;OCGN;VKTX;TGB;IDR;MUX;EME;STOK;PRM;FIHL,IBTA,FIHL,0.06463015547962776,0.06299064412925824,0.06296564412925824,2.5e-05
Arm_R001_Any_Decomposition,0,2024-05-07,2024-05-06,2024-05-21,2024-05-20,SW1,1,10,20,1,0.05,WGS;JANX;RZLT;SNDA;VITL;VKTX;SMTC;SOUN;TPC;MSTR;IESC;TGB;STOK;REAL;EME;FIP;MUX;VCTR;HIPO;HOOD,WGS;JANX;RZLT;SNDA;VITL;VKTX;SMTC;SOUN;TPC;MSTR;TGB;STOK;REAL;EME;FIP;MUX;VCTR;HIPO;HOOD;VRT,IESC,VRT,0.05156043378206433,0.05570852635742927,0.05568352635742927,2.5e-05
Arm_R001_Any_Decomposition,0,2024-05-21,2024-05-20,2024-06-05,2024-06-04,SW1,1,10,20,0,0.0,ROOT;NVAX;WGS;STOK;SNDA;TPC;VITL;REAL;TGB;FIP;JANX;MSTR;SMTC;PPTA;SMR;TNDM;MUX;MRVI;IAG;PAAS,ROOT;NVAX;WGS;STOK;SNDA;TPC;VITL;REAL;TGB;FIP;JANX;MSTR;SMTC;PPTA;SMR;TNDM;MUX;MRVI;IAG;PAAS,,,-0.05168451216877449,-0.05168451216877449,-0.05168451216877449,0.0
Arm_R001_Any_Decomposition,0,2024-06-05,2024-06-04,2024-06-20,2024-06-18,SW1,1,10,20,0,0.0,WGS;VITL;RZLT;NVAX;TNDM;ZIM;TPC;PPTA;GHRS;OCGN;KRO;RDW;RSI;SMTC;ZETA;STOK;TMDX;VHI;FIP;PAAS,WGS;VITL;RZLT;NVAX;TNDM;ZIM;TPC;PPTA;GHRS;OCGN;KRO;RDW;RSI;SMTC;ZETA;STOK;TMDX;VHI;FIP;PAAS,,,-0.048076635293002705,-0.048076635293002705,-0.048076635293002705,0.0
Arm_R001_Any_Decomposition,0,2024-06-20,2024-06-18,2024-07-05,2024-07-03,SW1,1,10,20,0,0.0,WGS;STOK;NVAX;TMDX;EBS;VITL;ZIM;LE;RZLT;RSI;PPTA;SMR;GH;TPC;HROW;RDW;VNDA;VECO;NATL;PRIM,WGS;STOK;NVAX;TMDX;EBS;VITL;ZIM;LE;RZLT;RSI;PPTA;SMR;GH;TPC;HROW;RDW;VNDA;VECO;NATL;PRIM,,,0.006778811645067375,0.006778811645067375,0.006778811645067375,0.0
Arm_R001_Any_Decomposition,0,2024-07-05,2024-07-03,2024-07-19,2024-07-18,SW2,1,10,20,0,0.0,EBS;WGS;NVAX;TMDX;ZIM;VITL;POET;SMR;ENVX;NATL;KNOP;HNRG;RDW;RDDT;HLF;HUT;HROW;GH;EOSE;FIP,EBS;WGS;NVAX;TMDX;ZIM;VITL;POET;SMR;ENVX;NATL;KNOP;HNRG;RDW;RDDT;HLF;HUT;HROW;GH;EOSE;FIP,,,0.05068725359458677,0.05068725359458677,0.05068725359458677,0.0
Arm_R001_Any_Decomposition,0,2024-07-19,2024-07-18,2024-08-02,2024-08-01,SW2,1,10,20,0,0.0,EBS;WGS;NVAX;POET;SMR;ENVX;HROW;HUT;EOSE;SITM;RDW;PLSE;RIVN;GH;HNRG;ZETA;TPC;LNTH;TMQ;ZUMZ,EBS;WGS;NVAX;POET;SMR;ENVX;HROW;HUT;EOSE;SITM;RDW;PLSE;RIVN;GH;HNRG;ZETA;TPC;LNTH;TMQ;ZUMZ,,,-0.08462343862455438,-0.08462343862455438,-0.08462343862455438,0.0
Arm_R001_Any_Decomposition,0,2024-08-02,2024-08-01,2024-08-16,2024-08-15,SW2,1,10,20,6,0.3,EBS;LUMN;EOSE;HROW;ZETA;NVAX;NVRI;GH;RYAM;LTH;HWKN;UNFI;RXO;PRM;RDW;PLSE;ZUMZ;ULS;VZLA;WGS,EOSE;HROW;NVAX;NVRI;GH;RYAM;LTH;UNFI;RXO;RDW;PLSE;ZUMZ;VZLA;WGS;PACS;SOC;VOXR;HUT;MIRM;LGND,EBS;HWKN;LUMN;PRM;ULS;ZETA,HUT;LGND;MIRM;PACS;SOC;VOXR,0.034363958821155484,0.007747191864440739,0.007597191864440739,0.00015000000000000001
Arm_R001_Any_Decomposition,0,2024-08-16,2024-08-15,2024-08-30,2024-08-29,SW2,1,10,20,2,0.1,RCAT;EOSE;HROW;PLSE;YOU;MIRM;ZUMZ;RYAM;NUTX;LTH;STRT;ULS;ICUI;HWKN;PNTG;STEP;RUN;RZLT;LOAR;SPRY,RCAT;EOSE;HROW;PLSE;YOU;MIRM;ZUMZ;RYAM;NUTX;LTH;ULS;ICUI;HWKN;PNTG;STEP;RUN;RZLT;LOAR;ZETA;ENVA,SPRY;STRT,ENVA;ZETA,0.06527644192158902,0.07880924190995756,0.07875924190995756,5e-05
Arm_R001_Any_Decomposition,0,2024-08-30,2024-08-29,2024-09-16,2024-09-13,SW2,1,10,20,0,0.0,EOSE;RCAT;NUTX;HROW;REPL;HRTG;YOU;PHAT;MIRM;ZETA;SKE;ZUMZ;HIFS;HNST;WGS;TNGX;ICUI;PRM;ULS;UPST,EOSE;RCAT;NUTX;HROW;REPL;HRTG;YOU;PHAT;MIRM;ZETA;SKE;ZUMZ;HIFS;HNST;WGS;TNGX;ICUI;PRM;ULS;UPST,,,0.012428320196218274,0.012428320196218274,0.012428320196218274,0.0
Arm_R001_Any_Decomposition,0,2024-09-16,2024-09-13,2024-09-30,2024-09-27,SW2,1,10,20,3,0.15,NUTX;SMMT;EOSE;RCAT;HROW;UNIT;HRTG;SKE;GEVO;ZETA;YOU;VRDN;PRM;RKLB;PNTG;ICUI;PHAT;RARE;OCUL;MPB,NUTX;EOSE;RCAT;HROW;UNIT;HRTG;SKE;ZETA;YOU;PRM;RKLB;PNTG;ICUI;PHAT;RARE;OCUL;MPB;FISI;POET;ZVRA,GEVO;SMMT;VRDN,FISI;POET;ZVRA,-0.008305736579416818,0.0019560262956335337,0.0018810262956335338,7.500000000000001e-05
Arm_R001_Any_Decomposition,0,2024-09-30,2024-09-27,2024-10-14,2024-10-11,SW2,1,10,20,0,0.0,LUMN;NUTX;GEVO;HRTG;UNIT;LUNR;RKLB;SMMT;HROW;RIGL;RCAT;PRM;VHI;KRNT;YOU;NCMI;PPTA;IMRX;LB;VRDN,LUMN;NUTX;GEVO;HRTG;UNIT;LUNR;RKLB;SMMT;HROW;RIGL;RCAT;PRM;VHI;KRNT;YOU;NCMI;PPTA;IMRX;LB;VRDN,,,-0.01535332175821078,-0.01535332175821078,-0.01535332175821078,0.0
Arm_R001_Any_Decomposition,0,2024-10-14,2024-10-11,2024-10-28,2024-10-25,SW2,1,10,20,1,0.05,LUMN;GEVO;NUTX;VHI;HROW;WGS;SMMT;POWL;LB;YOU;RKLB;SLI;ZETA;TIGR;PRM;YUMC;RCAT;SN;STRT;SRRK,LUMN;GEVO;NUTX;VHI;HROW;WGS;SMMT;POWL;LB;YOU;RKLB;SLI;ZETA;PRM;YUMC;RCAT;SN;STRT;SRRK;RYAM,TIGR,RYAM,0.003930788134038696,0.014627061411469928,0.014602061411469927,2.5e-05
Arm_R001_Any_Decomposition,0,2024-10-28,2024-10-25,2024-11-11,2024-11-08,SW2,1,10,20,2,0.1,RKLB;MNPR;HROW;WGS;LTBR;LEU;LUMN;USAS;SRRK;LUNR;POWL;UPST;ULCC;SMR;KRUS;LB;SMMT;YOU;TLN;EOSE,RKLB;HROW;WGS;LEU;LUMN;USAS;SRRK;LUNR;POWL;UPST;ULCC;SMR;KRUS;LB;SMMT;YOU;TLN;EOSE;VSCO;IDR,LTBR;MNPR,IDR;VSCO,0.11303744993382774,0.09601720574527027,0.09596720574527028,5e-05
Arm_R001_Any_Decomposition,0,2024-11-11,2024-11-08,2024-11-25,2024-11-22,SW2,1,10,20,7,0.35,MNPR;RKLB;RDDT;LB;LUNR;NUTX;PRCH;ULCC;SMR;POWL;LEU;WGS;SOFI;USLM;GEO;UPST;GEVO;MSTR;VSCO;PCT,MNPR;RKLB;RDDT;LUNR;NUTX;ULCC;SMR;LEU;WGS;SOFI;MSTR;VSCO;PCT;KOD;VHI;LUMN;TLS;PNRG;MP;ZYME,GEO;GEVO;LB;POWL;PRCH;UPST;USLM,KOD;LUMN;MP;PNRG;TLS;VHI;ZYME,0.09129182590941243,0.056663246587442116,0.056488246587442115,0.000175
Arm_R001_Any_Decomposition,0,2024-11-25,2024-11-22,2024-12-10,2024-12-09,SW2,1,10,20,6,0.3,MNPR;SMR;MSTR;LUNR;LMND;RCAT;KOD;RDDT;UMAC;HUT;ROOT;LB;SOFI;TMQ;GEO;WGS;USLM;HNRG;SPIR;LLYVK,MNPR;SMR;LUNR;KOD;HUT;ROOT;SOFI;TMQ;GEO;WGS;USLM;HNRG;SPIR;LLYVK;LLYVA;PRCH;LEU;HNST;RDW;RIGL,LB;LMND;MSTR;RCAT;RDDT;UMAC,HNST;LEU;LLYVA;PRCH;RDW;RIGL,-0.011851357290493105,-0.021991580025545757,-0.022141580025545757,0.00015000000000000001
Arm_R001_Any_Decomposition,0,2024-12-10,2024-12-09,2024-12-24,2024-12-23,SW2,1,10,20,7,0.35,RGTI;SATL;KOD;MNPR;REAL;RKLB;PRCH;SRRK;SOUN;FBRX;RDDT;HSAI;LMND;SMR;HUT;VSCO;SOFI;ROOT;GEO;RBRK,MNPR;RKLB;PRCH;SRRK;FBRX;RDDT;HSAI;LMND;SMR;HUT;SOFI;ROOT;GEO;PL;MIR;HNRG;HNST;UPST;LLYVK;LLYVA,KOD;RBRK;REAL;RGTI;SATL;SOUN;VSCO,HNRG;HNST;LLYVA;LLYVK;MIR;PL;UPST,-0.009140797291837713,-0.06583704728272913,-0.06601204728272912,0.000175
Arm_R001_Any_Decomposition,0,2024-12-24,2024-12-23,2025-01-10,2025-01-08,SW2,1,10,20,5,0.25,RGTI;LAES;RCAT;MVST;KOD;SRRK;RKLB;HSAI;PRCH;LPTH;RDDT;RBRK;GEO;LMND;SOFI;RUM;KOPN;MNPR;MSTR;RDW,RCAT;MVST;KOD;SRRK;RKLB;PRCH;RDDT;RBRK;GEO;LMND;SOFI;KOPN;MNPR;MSTR;RDW;WGS;PL;HNST;TMQ;EFXT,HSAI;LAES;LPTH;RGTI;RUM,EFXT;HNST;PL;TMQ;WGS,-0.004144707762442174,0.01218167613965334,0.01205667613965334,0.000125
Arm_R001_Any_Decomposition,0,2025-01-10,2025-01-08,2025-01-27,2025-01-24,SW2,1,10,20,4,0.2,RGTI;RR;FBRX;RCAT;RKLB;PRCH;REAL;LUNR;RDDT;HSAI;GEO;LPTH;MNPR;SSII;VOR;RDW;PDYN;NAK;LMND;HUT,FBRX;RCAT;RKLB;PRCH;REAL;LUNR;RDDT;HSAI;GEO;MNPR;SSII;RDW;PDYN;NAK;LMND;HUT;RELY;TMQ;HNST;NVCR,LPTH;RGTI;RR;VOR,HNST;NVCR;RELY;TMQ,0.0627058614201755,0.05686796437046613,0.05676796437046613,0.0001
Arm_R001_Any_Decomposition,0,2025-01-27,2025-01-24,2025-02-10,2025-02-07,SW2,1,10,20,5,0.25,MNPR;PDYN;REAL;HSAI;PRCH;RKLB;LUNR;KOPN;FBRX;PL;GH;NBIS;RDDT;RDW;KOD;GEO;SPIR;RUM;RBRK;LPTH,MNPR;PDYN;REAL;HSAI;PRCH;LUNR;FBRX;NBIS;RDDT;KOD;GEO;SPIR;RUM;RBRK;LPTH;ROOT;HOOD;TMQ;TOI;EOSE,GH;KOPN;PL;RDW;RKLB,EOSE;HOOD;ROOT;TMQ;TOI,-0.048219505748130664,-0.026606825234407345,-0.026731825234407345,0.000125
Arm_R001_Any_Decomposition,0,2025-02-10,2025-02-07,2025-02-25,2025-02-24,SW2,1,10,20,1,0.05,UMAC;SATL;PDYN;MNPR;SOUN;PL;RDW;KOPN;REAL;LUNR;FBRX;EOSE;LPTH;RKLB;HOOD;RDDT;RUM;NUTX;KD;SRAD,UMAC;SATL;PDYN;MNPR;SOUN;PL;RDW;KOPN;REAL;LUNR;FBRX;EOSE;LPTH;RKLB;HOOD;RDDT;RUM;NUTX;SRAD;PGEN,KD,PGEN,-0.21881168697833003,-0.2114656817163203,-0.2114906817163203,2.5e-05
Arm_R001_Any_Decomposition,0,2025-02-25,2025-02-24,2025-03-11,2025-03-10,SW2,1,10,20,1,0.05,TOI;RGTI;LAES;HSAI;SSII;RR;MVST;PDYN;HIMS;SATL;TMC;PGEN;SSRM;NUTX;EOSE;MNPR;PGNY;UMAC;LQDA;RMNI,TOI;RGTI;LAES;HSAI;SSII;RR;MVST;PDYN;SATL;TMC;PGEN;SSRM;NUTX;EOSE;MNPR;PGNY;UMAC;LQDA;RMNI;NBIS,HIMS,NBIS,-0.1601362148072458,-0.15641992234198843,-0.15644492234198842,2.5e-05
Arm_R001_Any_Decomposition,0,2025-03-11,2025-03-10,2025-03-25,2025-03-24,SW2,1,10,20,2,0.1,LAES;TOI;SSII;PGEN;TMC;RMNI;RGTI;SSRM;HSAI;RR;ODC;PGNY;ECX;KALV;THM;IBEX;RPRX;ICL;MT;PCRX,LAES;TOI;SSII;PGEN;TMC;RMNI;RGTI;SSRM;HSAI;RR;ODC;PGNY;ECX;KALV;IBEX;RPRX;ICL;PCRX;NAK;NYAX,MT;THM,NAK;NYAX,0.11992146626449215,0.14002004664543646,0.13997004664543647,5e-05
Arm_R001_Any_Decomposition,0,2025-03-25,2025-03-24,2025-04-08,2025-04-07,SW2,1,10,20,2,0.1,TOI;RGC;ROOT;PGEN;NAK;TMC;NUTX;PDYN;TMQ;IHS;RR;HYMC;LTBR;GEL;MP;PGNY;SSRM;KALV;THM;LQDA,TOI;ROOT;PGEN;TMC;NUTX;PDYN;TMQ;IHS;RR;HYMC;LTBR;GEL;MP;PGNY;SSRM;KALV;THM;LQDA;LTH;GHRS,NAK;RGC,GHRS;LTH,-0.1983989345007519,-0.18923334099525962,-0.18928334099525962,5e-05
Arm_R001_Any_Decomposition,0,2025-04-08,2025-04-07,2025-04-23,2025-04-22,SW2,1,10,20,2,0.1,TOI;NUTX;SLNO;IDR;PRA;TMC;KALV;ROOT;TGTX;RKT;STNE;IHS;PGNY;SSRM;KGC;FNV;TFPM;RPRX;LTH;MSEX,TOI;NUTX;SLNO;IDR;PRA;TMC;ROOT;TGTX;RKT;STNE;IHS;PGNY;SSRM;KGC;TFPM;RPRX;LTH;MSEX;PCRX;PLMR,FNV;KALV,PCRX;PLMR,0.14754069998740368,0.14732613835794955,0.14727613835794956,5e-05
Arm_R001_Any_Decomposition,0,2025-04-23,2025-04-22,2025-05-07,2025-05-06,SW2,1,10,20,1,0.05,TOI;NUTX;HRTG;HTZ;STNE;HYMC;PRA;ROOT;TMDX;KALV;TFPM;KGC;VOXR;PAGS;FNV;PLMR;FBYD;SLNO;RGLD;IDR,TOI;NUTX;HRTG;STNE;HYMC;PRA;ROOT;TMDX;KALV;TFPM;KGC;VOXR;PAGS;FNV;PLMR;FBYD;SLNO;RGLD;IDR;IHS,HTZ,IHS,-0.01885453235571557,0.0038874800506444643,0.0038624800506444645,2.5e-05
Arm_R001_Any_Decomposition,0,2025-05-07,2025-05-06,2025-05-21,2025-05-20,SW2,1,10,20,2,0.1,TOI;NUTX;HRTG;THM;PLMR;IHS;PRA;STNE;TMC;SPNT;KNSA;TFPM;SLNO;RGLD;UVE;NAK;TIGO;HNRG;KGC;VOXR,TOI;NUTX;HRTG;PLMR;IHS;PRA;STNE;TMC;KNSA;TFPM;SLNO;RGLD;UVE;NAK;TIGO;HNRG;KGC;VOXR;ODD;MRX,SPNT;THM,MRX;ODD,0.03975569191308313,0.05175723146934384,0.05170723146934384,5e-05
Arm_R001_Any_Decomposition,0,2025-05-21,2025-05-20,2025-06-05,2025-06-04,SW2,1,10,20,3,0.15,TOI;NUTX;HRTG;TMC;PRCH;TMDX;MVST;MLYS;PRA;LMB;KFS;SLNO;STRL;KRMN;HNRG;SPNT;SLS;TIGO;TPC;IHS,TOI;NUTX;HRTG;TMC;PRCH;TMDX;MVST;MLYS;PRA;LMB;SLNO;STRL;KRMN;HNRG;SPNT;TIGO;TPC;GNE;GOGO;RLMD,IHS;KFS;SLS,GNE;GOGO;RLMD,-0.018803922442735745,-0.008044238680291445,-0.008119238680291446,7.500000000000001e-05
Arm_R001_Any_Decomposition,0,2025-06-05,2025-06-04,2025-06-20,2025-06-18,SW2,1,10,20,2,0.1,TOI;NUTX;MFI;RLMD;HRTG;MVST;NVTS;TMDX;TMC;MNTN;HNRG;LASR;PPTA;LMB;SMR;KFS;ELF;PRE;VFF;PAYS,TOI;NUTX;RLMD;HRTG;MVST;NVTS;TMDX;TMC;MNTN;HNRG;LASR;PPTA;LMB;SMR;KFS;ELF;VFF;PAYS;ODD;LEU,MFI;PRE,LEU;ODD,0.039010134132126735,0.015466934059835073,0.015416934059835073,5e-05
Arm_R001_Any_Decomposition,0,2025-06-20,2025-06-18,2025-07-07,2025-07-03,SW2,1,10,20,3,0.15,RGC;TMC;MVST;LEU;TNGX;NVTS;TOI;PAYS;SMR;LASR;NUTX;PRE;KFS;ELF;PARR;RLMD;RBLX;OCGN;TMDX;NAK,TMC;MVST;LEU;TNGX;NVTS;TOI;PAYS;SMR;LASR;NUTX;KFS;ELF;PARR;RLMD;RBLX;OCGN;NAK;GNE;STRL;NAGE,PRE;RGC;TMDX,GNE;NAGE;STRL,-0.02726593743436333,0.02662135703951595,0.026546357039515953,7.500000000000001e-05
Arm_R001_Any_Decomposition,0,2025-07-07,2025-07-03,2025-07-21,2025-07-18,SW2,1,10,20,1,0.05,RGC;TNGX;PAYS;TMC;NVTS;LEU;LASR;MGNI;HOOD;PARR;ELF;SMR;SLDP;LCTX;FIVE;PGY;TPC;NBIS;KFS;STRL,TNGX;PAYS;TMC;NVTS;LEU;LASR;MGNI;HOOD;PARR;ELF;SMR;SLDP;LCTX;FIVE;PGY;TPC;NBIS;KFS;STRL;W,RGC,W,0.06555020535815645,0.08828663348034813,0.08826163348034813,2.5e-05
