arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,n_spc_blocked_pool,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_A_1.00,7,2024-11-12,2024-11-11,2024-11-26,2024-11-25,SW2,1,10,20,5,0.25,0,MNPR;LTBR;LUNR;RKLB;MSTR;SMR;LEU;RDDT;POWL;GEVO;SOFI;HUT;ULCC;LMND;SRRK;PRCH;KOD;WGS;PCT;NUTX,MSTR;SMR;LEU;RDDT;POWL;GEVO;SOFI;HUT;ULCC;LMND;PRCH;KOD;WGS;PCT;NUTX;UPST;RIGL;LB;GEO;USLM,LTBR;LUNR;MNPR;RKLB;SRRK,GEO;LB;RIGL;UPST;USLM,0.1038947255656015,0.07169785856866095,0.07157285856866095,0.000125
Arm_A_1.00,7,2024-11-26,2024-11-25,2024-12-11,2024-12-10,SW2,1,10,20,11,0.55,0,MNPR;RKLB;SMR;UMAC;RCAT;MSTR;LUNR;RGTI;SRRK;LMND;KOD;RDDT;WGS;ROOT;PRCH;HUT;TMQ;SOFI;PDYN;RDW,KOD;RDDT;WGS;ROOT;HUT;TMQ;SOFI;PDYN;RDW;LTBR;SPIR;REAL;PCT;HNST;GEO;HIMS;LEU;HYLN;USLM;LB,LMND;LUNR;MNPR;MSTR;PRCH;RCAT;RGTI;RKLB;SMR;SRRK;UMAC,GEO;HIMS;HNST;HYLN;LB;LEU;LTBR;PCT;REAL;SPIR;USLM,0.03308599442518365,-0.03645831894731323,-0.03673331894731323,0.00027499999999999996
Arm_A_1.00,7,2024-12-11,2024-12-10,2024-12-26,2024-12-24,SW2,1,10,20,14,0.7,0,RGTI;MVST;UMAC;KOD;SRRK;SATL;REAL;MNPR;PRCH;RKLB;HSAI;FBRX;SOUN;MSTR;RDDT;RCAT;SMR;RBRK;HUT;LMND,RDDT;RCAT;SMR;RBRK;HUT;LMND;VSCO;GEO;SOFI;PDYN;HNRG;ROOT;UPST;HNST;UNFI;MIR;PL;LLYVK;UPWK;LUNR,FBRX;HSAI;KOD;MNPR;MSTR;MVST;PRCH;REAL;RGTI;RKLB;SATL;SOUN;SRRK;UMAC,GEO;HNRG;HNST;LLYVK;LUNR;MIR;PDYN;PL;ROOT;SOFI;UNFI;UPST;UPWK;VSCO,0.1052634631765967,0.017546024150615992,0.017196024150615993,0.00035
Arm_A_1.00,7,2024-12-26,2024-12-24,2025-01-13,2025-01-10,SW2,1,10,20,16,0.8,0,RGTI;LAES;UMAC;MVST;RCAT;SRRK;SOUN;KOD;PRCH;SATL;RKLB;FBRX;REAL;RDDT;HSAI;MNPR;LMND;LPTH;PDYN;RUM,RDDT;LMND;LPTH;RUM;RBRK;GEO;RDW;SOFI;RR;MSTR;TMQ;LUNR;KOPN;NVCR;PL;HNST;WGS;HUT;HOOD;EFXT,FBRX;HSAI;KOD;LAES;MNPR;MVST;PDYN;PRCH;RCAT;REAL;RGTI;RKLB;SATL;SOUN;SRRK;UMAC,EFXT;GEO;HNST;HOOD;HUT;KOPN;LUNR;MSTR;NVCR;PL;RBRK;RDW;RR;SOFI;TMQ;WGS,-0.058054109740963714,-0.02474559600873224,-0.02514559600873224,0.0004
Arm_A_1.00,7,2025-01-13,2025-01-10,2025-01-28,2025-01-27,SW2,1,10,20,15,0.75,0,LAES;RGTI;MVST;UMAC;RR;FBRX;MNPR;KOD;PRCH;RCAT;RKLB;SOUN;SATL;HSAI;REAL;PDYN;LUNR;RDDT;VOR;GEO,REAL;LUNR;RDDT;VOR;GEO;SSII;RDW;TMQ;HUT;LPTH;RUM;RELY;LMND;GH;NAK;VSTM;NVCR;PL;MSTR;RBRK,FBRX;HSAI;KOD;LAES;MNPR;MVST;PDYN;PRCH;RCAT;RGTI;RKLB;RR;SATL;SOUN;UMAC,GH;HUT;LMND;LPTH;MSTR;NAK;NVCR;PL;RBRK;RDW;RELY;RUM;SSII;TMQ;VSTM,-0.0037951807100577413,0.06753595102223095,0.06716095102223095,0.000375
Arm_A_1.00,7,2025-01-28,2025-01-27,2025-02-11,2025-02-10,SW2,1,10,20,12,0.6,0,RGTI;LAES;MVST;UMAC;RR;PDYN;REAL;HSAI;FBRX;PRCH;RCAT;SATL;RKLB;LUNR;SOUN;GH;KOPN;RDW;RDDT;PL,RKLB;LUNR;SOUN;GH;KOPN;RDW;RDDT;PL;TOI;KOD;RUM;SPIR;GEO;SSII;ROOT;VOR;TMQ;RBRK;EOSE;HOOD,FBRX;HSAI;LAES;MVST;PDYN;PRCH;RCAT;REAL;RGTI;RR;SATL;UMAC,EOSE;GEO;HOOD;KOD;RBRK;ROOT;RUM;SPIR;SSII;TMQ;TOI;VOR,0.06163468507336195,0.051939157610461195,0.051639157610461194,0.00030000000000000003
Arm_A_1.00,7,2025-02-11,2025-02-10,2025-02-26,2025-02-25,SW2,1,10,20,13,0.65,0,LAES;MVST;RGTI;PDYN;SATL;RR;UMAC;HSAI;TOI;MNPR;RCAT;SSII;RDW;PL;RKLB;KOPN;LPTH;REAL;SOUN;FBRX,PL;RKLB;KOPN;LPTH;REAL;SOUN;FBRX;LUNR;SPIR;HOOD;RUM;EOSE;NUTX;NB;NBIS;HIMS;PGEN;TMC;SSRM;RBRK,HSAI;LAES;MNPR;MVST;PDYN;RCAT;RDW;RGTI;RR;SATL;SSII;TOI;UMAC,EOSE;HIMS;HOOD;LUNR;NB;NBIS;NUTX;PGEN;RBRK;RUM;SPIR;SSRM;TMC,-0.32277573750408145,-0.22646113768443238,-0.22678613768443237,0.00032500000000000004
Arm_A_1.00,7,2025-02-26,2025-02-25,2025-03-12,2025-03-11,SW2,1,10,20,8,0.4,0,LAES;RGTI;TOI;HSAI;SSII;MVST;RR;PDYN;SATL;TMC;UMAC;PGEN;STTK;SSRM;NUTX;EOSE;PGNY;LQDA;HIMS;RMNI,SATL;TMC;UMAC;PGEN;STTK;SSRM;NUTX;EOSE;PGNY;LQDA;HIMS;RMNI;LPTH;NB;VOR;MNPR;IVVD;PCRX;MLAB;OCS,HSAI;LAES;MVST;PDYN;RGTI;RR;SSII;TOI,IVVD;LPTH;MLAB;MNPR;NB;OCS;PCRX;VOR,-0.0842698777169444,-0.1411592696288414,-0.1413592696288414,0.0002
Arm_A_1.00,7,2025-03-12,2025-03-11,2025-03-26,2025-03-25,SW2,1,10,20,2,0.1,0,LAES;TOI;PGEN;HSAI;RMNI;TMC;RR;SSRM;RGTI;PGNY;ODC;THM;NAK;ROOT;RPRX;NYAX;LQDA;MT;ICL;KALV,PGEN;HSAI;RMNI;TMC;RR;SSRM;RGTI;PGNY;ODC;THM;NAK;ROOT;RPRX;NYAX;LQDA;MT;ICL;KALV;ECX;FNV,LAES;TOI,ECX;FNV,0.11020067345354057,0.07775964085251605,0.07770964085251605,5e-05
Arm_A_1.00,7,2025-03-26,2025-03-25,2025-04-09,2025-04-08,SW2,1,10,20,2,0.1,0,RGC;TOI;TMC;ROOT;NAK;PGEN;NUTX;PDYN;MP;HYMC;GHRS;IHS;GEL;SSRM;TMQ;NB;RR;PGNY;LTBR;SSP,TMC;ROOT;NAK;PGEN;NUTX;PDYN;MP;HYMC;GHRS;IHS;GEL;SSRM;TMQ;NB;RR;PGNY;LTBR;SSP;KALV;LTH,RGC;TOI,KALV;LTH,-0.2338643792006297,-0.23451957405384585,-0.23456957405384585,5e-05
Arm_A_1.00,7,2025-04-09,2025-04-08,2025-04-24,2025-04-23,SW2,1,10,20,2,0.1,0,RGC;TOI;NUTX;PRA;PCRX;IDR;ROOT;SSRM;IHS;RMNI;TMC;PLMR;PGNY;TGTX;STNE;HRTG;TFPM;KGC;RPRX;LTH,NUTX;PRA;PCRX;IDR;ROOT;SSRM;IHS;RMNI;TMC;PLMR;PGNY;TGTX;STNE;HRTG;TFPM;KGC;RPRX;LTH;MSEX;RGLD,RGC;TOI,MSEX;RGLD,0.17955369692234557,0.14679931582837175,0.14674931582837175,5e-05
Arm_A_1.00,7,2025-04-24,2025-04-23,2025-05-08,2025-05-07,SW2,1,10,20,3,0.15,0,RGC;TOI;NUTX;HTZ;HRTG;FBYD;ROOT;RLMD;STNE;PLMR;HYMC;PRA;TMDX;TMC;KALV;SLNO;IDR;KGC;PAGS;VOXR,HTZ;HRTG;FBYD;ROOT;RLMD;STNE;PLMR;HYMC;PRA;TMDX;TMC;KALV;SLNO;IDR;KGC;PAGS;VOXR;TFPM;FNV;NB,NUTX;RGC;TOI,FNV;NB;TFPM,0.04655348414165521,-0.03377327503645431,-0.03384827503645431,7.500000000000001e-05
Arm_A_1.00,7,2025-05-08,2025-05-07,2025-05-22,2025-05-21,SW2,1,10,20,2,0.1,0,RGC;TOI;HRTG;PRCH;NUTX;THM;IHS;STNE;PRA;EGO;PLMR;SLNO;TMC;ODD;SPNT;HNRG;MLYS;TFPM;KGC;GEL,HRTG;PRCH;NUTX;THM;IHS;STNE;PRA;EGO;PLMR;SLNO;TMC;ODD;SPNT;HNRG;MLYS;TFPM;KGC;GEL;ULS;KNSA,RGC;TOI,KNSA;ULS,0.07243606955870198,0.034612339006389096,0.034562339006389095,5e-05
Arm_A_1.00,7,2025-05-22,2025-05-21,2025-06-06,2025-06-05,SW2,1,10,20,3,0.15,0,RGC;TOI;NUTX;HRTG;TMC;PRCH;HNRG;TMDX;MVST;MLYS;PRA;LMB;STRL;PPTA;SLNO;TPC;KFS;PRE;EGO;THM,HRTG;TMC;PRCH;HNRG;TMDX;MVST;MLYS;PRA;LMB;STRL;PPTA;SLNO;TPC;KFS;PRE;EGO;THM;KRMN;SPNT;VOXR,NUTX;RGC;TOI,KRMN;SPNT;VOXR,0.043837898178918575,0.04240085750076347,0.042325857500763474,7.500000000000001e-05
Arm_A_1.00,7,2025-06-06,2025-06-05,2025-06-23,2025-06-20,SW2,1,10,20,6,0.3,0,RGC;SBET;TOI;MFI;NUTX;RLMD;HRTG;MVST;TMDX;TMC;MNTN;HNRG;SMR;PAYS;LMB;LASR;NVTS;PPTA;KFS;VFF,HRTG;MVST;TMDX;TMC;MNTN;HNRG;SMR;PAYS;LMB;LASR;NVTS;PPTA;KFS;VFF;RBLX;VZLA;RBRK;ODD;STRL;USAS,MFI;NUTX;RGC;RLMD;SBET;TOI,ODD;RBLX;RBRK;STRL;USAS;VZLA,-0.018110878470995972,0.005664307251414694,0.005514307251414694,0.00015000000000000001
Arm_A_1.00,7,2025-06-23,2025-06-20,2025-07-08,2025-07-07,SW2,1,10,20,6,0.3,0,RGC;MFI;TMC;MVST;TNGX;LEU;NVTS;PAYS;TOI;PRE;PARR;LASR;SMR;RLMD;ELF;KFS;GNE;LCTX;TMDX;GOGO,LEU;PAYS;TOI;PRE;PARR;LASR;SMR;RLMD;ELF;KFS;GNE;LCTX;TMDX;GOGO;NUTX;HIMS;HOOD;STRL;NAGE;TPC,MFI;MVST;NVTS;RGC;TMC;TNGX,HIMS;HOOD;NAGE;NUTX;STRL;TPC,0.002515141095443499,0.039410411224308106,0.03926041122430811,0.00015000000000000001
Arm_A_1.00,7,2025-07-08,2025-07-07,2025-07-22,2025-07-21,SW2,1,10,20,11,0.55,0,RGC;MFI;PAYS;TNGX;LEU;VOR;TMC;LASR;SMR;NVTS;HOOD;MGNI;IMRX;PARR;PRME;TPC;PCT;VFF;RKLB;STRL,HOOD;MGNI;PARR;PRME;TPC;PCT;VFF;RKLB;STRL;PGY;NBIS;FIVE;SLDP;ELF;KFS;LMB;USAS;UPST;VRT;RBLX,IMRX;LASR;LEU;MFI;NVTS;PAYS;RGC;SMR;TMC;TNGX;VOR,ELF;FIVE;KFS;LMB;NBIS;PGY;RBLX;SLDP;UPST;USAS;VRT,0.039864435237445796,0.0803174105520412,0.0800424105520412,0.00027499999999999996
Arm_A_1.00,7,2025-07-22,2025-07-21,2025-08-05,2025-08-04,SW2,1,10,20,17,0.85,0,RGC;SBET;TNGX;MFI;NVTS;PAYS;LEU;PGY;SLDP;SMR;PRME;PCT;JOBY;LASR;IMRX;HOOD;PRCH;SANA;ENVX;FLNC,HOOD;ENVX;FLNC;TPC;RKLB;PARR;NBIS;MP;PL;LCTX;MGNI;KOPN;SMTC;RIOT;GOGO;W;RBLX;VFF;MNTN;LITE,IMRX;JOBY;LASR;LEU;MFI;NVTS;PAYS;PCT;PGY;PRCH;PRME;RGC;SANA;SBET;SLDP;SMR;TNGX,GOGO;KOPN;LCTX;LITE;MGNI;MNTN;MP;NBIS;PARR;PL;RBLX;RIOT;RKLB;SMTC;TPC;VFF;W,-0.06825664360324582,-0.01576807222784814,-0.01619307222784814,0.00042500000000000003
Arm_A_1.00,7,2025-08-05,2025-08-04,2025-08-19,2025-08-18,SW2,1,10,20,15,0.75,0,TNGX;MFI;RGC;NVTS;JOBY;PHAT;LEU;PAYS;SLDP;FIG;PGY;PRME;PHOE;LASR;IMRX;MP;SMR;W;VOR;VFF,LASR;MP;SMR;W;VFF;HOOD;NBIS;MNTN;VSAT;SANA;UUUU;PARR;TPC;ILPT;GOGO;LCTX;ENVX;RKLB;STRT;PCT,FIG;IMRX;JOBY;LEU;MFI;NVTS;PAYS;PGY;PHAT;PHOE;PRME;RGC;SLDP;TNGX;VOR,ENVX;GOGO;HOOD;ILPT;LCTX;MNTN;NBIS;PARR;PCT;RKLB;SANA;STRT;TPC;UUUU;VSAT,0.028360930403508622,0.05987873754135398,0.059503737541353977,0.000375
Arm_A_1.00,7,2025-08-19,2025-08-18,2025-09-03,2025-09-02,SW2,1,10,20,11,0.55,0,VOR;MFI;SBET;SLDP;MP;TNGX;KOD;VFF;NVTS;LCTX;VSAT;PRME;FIG;UUUU;PGY;PHOE;TLRY;RDDT;FLY;JOBY,LCTX;VSAT;PRME;UUUU;PGY;PHOE;TLRY;RDDT;JOBY;LASR;URGN;IMRX;W;PHAT;IDR;SLDB;RIGL;PGEN;TLS;UPB,FIG;FLY;KOD;MFI;MP;NVTS;SBET;SLDP;TNGX;VFF;VOR,IDR;IMRX;LASR;PGEN;PHAT;RIGL;SLDB;TLS;UPB;URGN;W,-0.06267678160724374,0.06405999360367035,0.06378499360367035,0.00027499999999999996
Arm_A_1.00,7,2025-09-03,2025-09-02,2025-09-17,2025-09-16,SW2,1,10,20,11,0.55,0,VOR;SATS;URGN;VSAT;PGEN;MFI;MP;TLRY;IMRX;SLDP;TLS;PRME;PHAT;METCB;PGY;VFF;KOD;FLY;TNGX;FIG,TLS;PRME;PHAT;METCB;PGY;VFF;KOD;FLY;TNGX;RDDT;UUUU;IDR;SNDL;HLLY;EOSE;RIGL;PHOE;RLMD;PRM;SOFI,FIG;IMRX;MFI;MP;PGEN;SATS;SLDP;TLRY;URGN;VOR;VSAT,EOSE;HLLY;IDR;PHOE;PRM;RDDT;RIGL;RLMD;SNDL;SOFI;UUUU,0.0178420571649529,0.05570646467002627,0.05543146467002627,0.00027499999999999996
Arm_A_1.00,7,2025-09-17,2025-09-16,2025-10-01,2025-09-30,SW2,1,10,20,10,0.5,0,VOR;IMRX;VIA;RZLV;LDI;TLRY;PRME;RUN;SATS;PGEN;MLYS;KOD;TLS;VFF;VSAT;WBTN;PGY;UUUU;HIVE;METCB,MLYS;KOD;TLS;VFF;VSAT;WBTN;PGY;UUUU;HIVE;METCB;RHLD;RLMD;RAPP;SNDK;FLY;FBYD;HUT;LITE;STTK;RDDT,IMRX;LDI;PGEN;PRME;RUN;RZLV;SATS;TLRY;VIA;VOR,FBYD;FLY;HUT;LITE;RAPP;RDDT;RHLD;RLMD;SNDK;STTK,0.02142236077423728,0.02874909524247899,0.02849909524247899,0.00025
Arm_A_1.00,7,2025-10-01,2025-09-30,2025-10-15,2025-10-14,SW2,1,10,20,7,0.35,0,KOD;ZURA;VIA;TLRY;RLMD;NB;STTK;IDR;LPTH;MLYS;SNDK;VFF;SATS;UUUU;EOSE;MNPR;RGTI;RAPP;LDI;KTOS,IDR;LPTH;MLYS;SNDK;VFF;SATS;UUUU;EOSE;MNPR;RGTI;RAPP;LDI;KTOS;NBIS;METCB;SNDL;ZBIO;TLS;RHLD;KYTX,KOD;NB;RLMD;STTK;TLRY;VIA;ZURA,KYTX;METCB;NBIS;RHLD;SNDL;TLS;ZBIO,0.11251794807827045,0.16346004535760356,0.16328504535760355,0.000175
Arm_A_1.00,7,2025-10-15,2025-10-14,2025-10-29,2025-10-28,SW2,1,10,20,14,0.7,0,TMQ;NB;VIA;RGTI;EOSE;RR;HIVE;SNDK;RLMD;STOK;UUUU;LPTH;MLYS;LAC;IDR;THM;SATS;ENGN;TLS;PLUG,IDR;THM;SATS;ENGN;TLS;PLUG;TLRY;STTK;USAR;NBIS;VSAT;VFF;HL;HUT;PALI;KOD;FDMT;PL;FCEL;FLNC,EOSE;HIVE;LAC;LPTH;MLYS;NB;RGTI;RLMD;RR;SNDK;STOK;TMQ;UUUU;VIA,FCEL;FDMT;FLNC;HL;HUT;KOD;NBIS;PALI;PL;STTK;TLRY;USAR;VFF;VSAT,-0.20852622881435603,-0.11038322545596693,-0.11073322545596694,0.00035
Arm_A_1.00,7,2025-10-29,2025-10-28,2025-11-12,2025-11-11,SW2,1,10,20,11,0.55,0,SNDK;RLMD;VIA;PRAX;IVVD;TLS;KOD;MLYS;LPTH;RR;NB;EOSE;ZURA;HIVE;FDMT;TMQ;STOK;RGTI;STTK;NAK,NB;EOSE;ZURA;HIVE;FDMT;STOK;RGTI;STTK;NAK;GLUE;REAL;HYMC;VSAT;SION;HUT;NUVB;PGEN;LUMN;HL;RCUS,IVVD;KOD;LPTH;MLYS;PRAX;RLMD;RR;SNDK;TLS;TMQ;VIA,GLUE;HL;HUT;HYMC;LUMN;NUVB;PGEN;RCUS;REAL;SION;VSAT,-0.046247659662167415,-0.028292329055879067,-0.028567329055879068,0.00027499999999999996
Arm_A_1.00,7,2025-11-12,2025-11-11,2025-11-26,2025-11-25,SW2,1,10,20,10,0.5,0,SOLS;SNDK;RLMD;VIA;GLUE;PRAX;MLYS;EOSE;RHLD;FLNC;ZURA;SATS;ENGN;MNPR;PHOE;LITE;STTK;NAUT;RCUS;LUMN,ZURA;SATS;ENGN;MNPR;PHOE;LITE;STTK;NAUT;RCUS;LUMN;HYMC;IMRX;SPHR;PALI;LPTH;PGEN;NXT;ZBIO;HIVE;VICR,EOSE;FLNC;GLUE;MLYS;PRAX;RHLD;RLMD;SNDK;SOLS;VIA,HIVE;HYMC;IMRX;LPTH;NXT;PALI;PGEN;SPHR;VICR;ZBIO,-0.03686966504907258,-0.0071115421254134975,-0.007361542125413498,0.00025
Arm_A_1.00,7,2025-11-26,2025-11-25,2025-12-11,2025-12-10,SW2,1,10,20,10,0.5,0,SOLS;RLMD;SNDK;PRAX;GLUE;NAUT;PALI;NUVB;MLYS;PACS;VIA;MNPR;RHLD;RCUS;KOD;ZBIO;HYMC;RLAY;IVVD;LITE,NUVB;MNPR;RHLD;RCUS;KOD;ZBIO;HYMC;RLAY;IVVD;LITE;RVMD;FLNC;PRE;PACB;STTK;KYTX;SPHR;HL;TNDM;ROIV,GLUE;MLYS;NAUT;PACS;PALI;PRAX;RLMD;SNDK;SOLS;VIA,FLNC;HL;KYTX;PACB;PRE;ROIV;RVMD;SPHR;STTK;TNDM,0.03567336544703953,0.07285526454852818,0.07260526454852818,0.00025
Arm_A_1.00,7,2025-12-11,2025-12-10,2025-12-26,2025-12-24,SW2,1,10,20,10,0.5,0,SOLS;PRAX;GLUE;PALI;FLNC;IMMX;PACS;RHLD;RLMD;NAUT;SNDK;KOD;NUVB;NAK;RCUS;LITE;IMNM;SRZN;PHOE;TRDA,SNDK;KOD;NUVB;NAK;RCUS;LITE;IMNM;SRZN;PHOE;TRDA;VSCO;VICR;KYTX;PACB;LBRT;GH;KYMR;RLAY;VERA;FBRX,FLNC;GLUE;IMMX;NAUT;PACS;PALI;PRAX;RHLD;RLMD;SOLS,FBRX;GH;KYMR;KYTX;LBRT;PACB;RLAY;VERA;VICR;VSCO,0.028986280086301303,0.05052027730154901,0.05027027730154901,0.00025
Arm_A_1.00,7,2025-12-26,2025-12-24,2026-01-12,2026-01-09,SW2,1,10,20,6,0.3,0,SOLS;PRAX;HYMC;RHLD;NUVB;IMMX;PACS;SNDK;RLMD;LITE;GLUE;IVVD;NAUT;VICR;REPL;PALI;VSCO;ZBIO;VERA;SRZN,PACS;SNDK;RLMD;LITE;GLUE;IVVD;NAUT;VICR;REPL;PALI;VSCO;ZBIO;VERA;SRZN;JBIO;RVMD;FBRX;ENTA;IMNM;NAK,HYMC;IMMX;NUVB;PRAX;RHLD;SOLS,ENTA;FBRX;IMNM;JBIO;NAK;RVMD,-0.04065772817010781,-0.04507818397553108,-0.04522818397553108,0.00015000000000000001
Arm_A_1.00,7,2026-01-12,2026-01-09,2026-01-27,2026-01-26,SW2,1,10,20,8,0.4,0,SOLS;PRAX;HYMC;PACS;SNDK;VICR;RHLD;STTK;RVMD;RGC;VSCO;GLUE;GLSI;LITE;KOD;NAUT;NUVB;RLMD;GOLD;IMMX,STTK;RVMD;VSCO;GLUE;GLSI;LITE;KOD;NAUT;NUVB;RLMD;GOLD;IMMX;NUTX;ZIM;HL;FIGS;FOLD;MLTX;HLF;NBR,HYMC;PACS;PRAX;RGC;RHLD;SNDK;SOLS;VICR,FIGS;FOLD;HL;HLF;MLTX;NBR;NUTX;ZIM,-0.017699096495372497,-0.0307437679270118,-0.030943767927011798,0.0002
Arm_A_1.00,7,2026-01-27,2026-01-26,2026-02-10,2026-02-09,SW2,1,10,20,5,0.25,0,SOLS;HYMC;GLSI;PACS;FBRX;SNDK;IBRX;HL;GOLD;USAS;RHLD;MOVE;STTK;SLS;HLF;SKE;TGB;SATL;EGO;GLUE,FBRX;SNDK;IBRX;HL;GOLD;USAS;RHLD;STTK;SLS;HLF;SKE;TGB;SATL;EGO;GLUE;LQDA;IAUX;PL;RLMD;PAAS,GLSI;HYMC;MOVE;PACS;SOLS,IAUX;LQDA;PAAS;PL;RLMD,-0.03948432140436844,-0.013897776723011438,-0.014022776723011438,0.000125
Arm_A_1.00,7,2026-02-10,2026-02-09,2026-02-25,2026-02-24,SW2,1,10,20,7,0.35,0,HYMC;LIFE;GOLD;GLSI;IBRX;PACS;LITE;FBRX;ICHR;SNDK;SLS;MOVE;IAUX;SKE;STTK;USAS;IMMX;KLIC;SATL;LUNR,LITE;FBRX;ICHR;SNDK;SLS;IAUX;SKE;STTK;USAS;IMMX;KLIC;SATL;LUNR;TGB;PRAX;VICR;HLF;PL;RGC;VERA,GLSI;GOLD;HYMC;IBRX;LIFE;MOVE;PACS,HLF;PL;PRAX;RGC;TGB;VERA;VICR,0.06822630580282806,0.07979568272953494,0.07962068272953494,0.000175
Arm_A_1.00,7,2026-02-25,2026-02-24,2026-03-11,2026-03-10,SW2,1,10,20,8,0.4,0,IBRX;HYMC;LIFE;ICHR;SNDK;SLS;GOLD;GLSI;LITE;USAS;VICR;STRO;SATL;PL;FET;STTK;SKE;LUNR;POWL;ENLT,LITE;USAS;VICR;STRO;SATL;PL;FET;STTK;SKE;LUNR;POWL;ENLT;PRAX;TGB;SRZN;SKYT;IAUX;THM;NX;VOR,GLSI;GOLD;HYMC;IBRX;ICHR;LIFE;SLS;SNDK,IAUX;NX;PRAX;SKYT;SRZN;TGB;THM;VOR,-0.007703668638558171,-0.008739366490695722,-0.008939366490695723,0.0002
Arm_A_1.00,8,2018-10-29,2018-10-26,2018-11-12,2018-11-09,TRAIN,0,10,20,1,0.05,0,TLRY;GOGO;KALV;LQDA;MGTX;IIIV;RLGT;LRN;KNSA;IAC;FEIM;IIPR;SSP;EEFT;ICL;NXRT;NVAX;SRRK;KIDS;ZBIO,GOGO;KALV;LQDA;MGTX;IIIV;RLGT;LRN;KNSA;IAC;FEIM;IIPR;SSP;EEFT;ICL;NXRT;NVAX;SRRK;KIDS;ZBIO;RPD,TLRY,RPD,-0.0013854394029313391,-0.0004766978117774368,-0.0005016978117774368,2.5e-05
Arm_A_1.00,8,2018-11-12,2018-11-09,2018-11-27,2018-11-26,TRAIN,0,10,20,1,0.05,0,TLRY;SRRK;SBH;NAT;MGTX;RGEN;LRN;LOCO;MKC.V;RLGT;GKOS;FEIM;PACB;IDT;GNE;GILT;NWPX;ENSG;ICL;HELE,SRRK;SBH;NAT;MGTX;RGEN;LRN;LOCO;MKC.V;RLGT;GKOS;FEIM;PACB;IDT;GNE;GILT;NWPX;ENSG;ICL;HELE;UVV,TLRY,UVV,-0.0428584190138122,-0.048175326597501934,-0.04820032659750193,2.5e-05
Arm_A_1.00,8,2018-11-27,2018-11-26,2018-12-12,2018-12-11,TRAIN,0,10,20,0,0.0,0,LRN;PACB;TR;TLRY;IDT;NWPX;MITK;HELE;GOLD;SBH;MKC.V;RLGT;KALV;LOCO;VCEL;VCTR;NAK;FEIM;SAFE;GHC,LRN;PACB;TR;TLRY;IDT;NWPX;MITK;HELE;GOLD;SBH;MKC.V;RLGT;KALV;LOCO;VCEL;VCTR;NAK;FEIM;SAFE;GHC,,,-0.03277507448856885,-0.03277507448856885,-0.03277507448856885,0.0
Arm_A_1.00,8,2018-12-12,2018-12-11,2018-12-27,2018-12-26,TRAIN,0,10,20,0,0.0,0,GOLD;LRN;RDVT;GNE;NVAX;VNDA;ENSG;GHC;MKC.V;NWPX;MITK;SSRM;VIRT;TR;HE;KALV;YORW;FEIM;NAT;SAFE,GOLD;LRN;RDVT;GNE;NVAX;VNDA;ENSG;GHC;MKC.V;NWPX;MITK;SSRM;VIRT;TR;HE;KALV;YORW;FEIM;NAT;SAFE,,,-0.07550589893010336,-0.07550589893010336,-0.07550589893010336,0.0
Arm_A_1.00,8,2018-12-27,2018-12-26,2019-01-11,2019-01-10,TRAIN,0,10,20,0,0.0,0,ZBIO;SSRM;MITK;LRN;TR;GOLD;UTI;VIRT;GHC;HYAC;GIG;FNV;MLAB;LOCO;HLF;HE;JCAP;MKC.V;FCPT;NXRT,ZBIO;SSRM;MITK;LRN;TR;GOLD;UTI;VIRT;GHC;HYAC;GIG;FNV;MLAB;LOCO;HLF;HE;JCAP;MKC.V;FCPT;NXRT,,,-0.08929621154481893,-0.08929621154481893,-0.08929621154481893,0.0
Arm_A_1.00,8,2019-01-11,2019-01-10,2019-01-28,2019-01-25,TRAIN,0,10,20,0,0.0,0,KRYS;UTI;LRN;PACB;SSRM;MITK;VCYT;LQDT;LGIH;MLAB;GNE;LOCO;FN;TFSL;RDVT;VIRT;ZS;PLNT;GHC;MMI,KRYS;UTI;LRN;PACB;SSRM;MITK;VCYT;LQDT;LGIH;MLAB;GNE;LOCO;FN;TFSL;RDVT;VIRT;ZS;PLNT;GHC;MMI,,,0.026039997090427296,0.026039997090427296,0.026039997090427296,0.0
Arm_A_1.00,8,2019-01-28,2019-01-25,2019-02-11,2019-02-08,TRAIN,0,10,20,0,0.0,0,VCYT;UTI;RDVT;LRN;GNE;GLOB;KURA;IIPR;PACB;LQDT;LPLA;LGIH;PKE;FN;VNDA;MLAB;MLR;LOCO;NTNX;MMI,VCYT;UTI;RDVT;LRN;GNE;GLOB;KURA;IIPR;PACB;LQDT;LPLA;LGIH;PKE;FN;VNDA;MLAB;MLR;LOCO;NTNX;MMI,,,-0.058358231656673906,-0.058358231656673906,-0.058358231656673906,0.0
