arm,threshold,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,holding_days,top_n,n_veto,veto_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_A_0.80,0.8,5,2019-12-19,2019-12-18,2020-01-06,2020-01-03,TRAIN,10,20,3,0.15,KOD;TNK;NAT;LEU;ZYME;HL;THC;MIRM;GDEN;VICR;Z;ZG;STM;PLAB;TGTX;GIII;IIIV;RDVT;PENN;RCKT,NAT;LEU;ZYME;HL;THC;GDEN;VICR;Z;ZG;STM;PLAB;TGTX;GIII;IIIV;RDVT;PENN;RCKT;MTRX;LPG;SAFE,KOD;MIRM;TNK,LPG;MTRX;SAFE,0.019602085437289155,0.01738811188827196,0.017313111888271962,7.500000000000001e-05
Arm_A_0.80,0.8,5,2020-01-06,2020-01-03,2020-01-21,2020-01-17,TRAIN,10,20,2,0.1,KOD;FCEL;TNK;THC;NBR;TGTX;PNTG;ZYME;RCKT;HL;NAT;VICR;LITE;RIG;ZG;REI;ELLO;GDEN;Z;PAAS,TNK;THC;NBR;TGTX;PNTG;ZYME;RCKT;HL;NAT;VICR;LITE;RIG;ZG;REI;ELLO;GDEN;Z;PAAS;VCTR;KRYS,FCEL;KOD,KRYS;VCTR,-0.01129921349231024,-0.024241730120638304,-0.024291730120638306,5e-05
Arm_A_0.80,0.8,5,2020-01-21,2020-01-17,2020-02-04,2020-02-03,TRAIN,10,20,6,0.3,FCEL;KNSA;KOD;TGTX;STKL;VICR;PERI;NBR;THC;IIIV;ZYME;MIRM;RIGL;SLNO;PCTY;RLMD;ZG;HL;Z;LASR,VICR;PERI;NBR;THC;IIIV;ZYME;RIGL;SLNO;PCTY;RLMD;ZG;HL;Z;LASR;URGN;LIFE;KALV;STAA;SM;RDVT,FCEL;KNSA;KOD;MIRM;STKL;TGTX,KALV;LIFE;RDVT;SM;STAA;URGN,-0.092360480636564,-0.10008882985089344,-0.10023882985089344,0.00015000000000000001
Arm_A_0.80,0.8,5,2020-02-04,2020-02-03,2020-02-19,2020-02-18,TRAIN,10,20,2,0.1,FCEL;KOD;TGTX;KNSA;SLNO;IIIV;MMSI;ELLO;VALU;PCTY;VICR;ZG;PENN;STN;VSTM;Z;RDNT;SAFE;SPFI;STRA,TGTX;KNSA;SLNO;IIIV;MMSI;ELLO;VALU;PCTY;VICR;ZG;PENN;STN;VSTM;Z;RDNT;SAFE;SPFI;STRA;IESC;PLNT,FCEL;KOD,IESC;PLNT,0.0718838149032407,0.05853159758797064,0.05848159758797064,5e-05
Arm_A_0.80,0.8,5,2020-02-19,2020-02-18,2020-03-04,2020-03-03,TRAIN,10,20,4,0.2,KNSA;VSTM;TGTX;FCEL;LPTH;FLGT;LAC;OCUL;PENN;ELLO;SLNO;PERI;RARE;RCKT;MMSI;RNG;SRRK;SAFE;VICR;UTI,TGTX;FLGT;LAC;OCUL;PENN;ELLO;SLNO;PERI;RARE;RCKT;MMSI;RNG;SRRK;SAFE;VICR;UTI;RLMD;RUN;RCUS;RDVT,FCEL;KNSA;LPTH;VSTM,RCUS;RDVT;RLMD;RUN,-0.10271356387218425,-0.09860078219526502,-0.09870078219526503,0.0001
Arm_A_0.80,0.8,5,2020-03-04,2020-03-03,2020-03-18,2020-03-17,TRAIN,10,20,3,0.15,FCEL;LPTH;VIR;KNSA;RCUS;ZM;VSTM;SAFE;TGTX;SRRK;UNIT;RNG;GDOT;RUN;LEU;SLNO;MMSI;ZG;KNSL;Z,KNSA;RCUS;ZM;VSTM;SAFE;TGTX;SRRK;UNIT;RNG;GDOT;RUN;LEU;SLNO;MMSI;ZG;KNSL;Z;SITM;LMB;RDVT,FCEL;LPTH;VIR,LMB;RDVT;SITM,-0.3256292434124551,-0.3250720912881307,-0.3251470912881307,7.500000000000001e-05
Arm_A_0.80,0.8,5,2020-03-18,2020-03-17,2020-04-01,2020-03-31,TRAIN,10,20,2,0.1,VIR;ZM;SMMT;LMB;VIRT;SRRK;KFS;GIX;EE;HYAC;FLO;TR;HLI;HE;FCN;SAFE;FNV;GO;RGR;NVAX,ZM;SMMT;LMB;VIRT;SRRK;KFS;GIX;EE;HYAC;FLO;TR;HLI;HE;FCN;SAFE;FNV;GO;RGR;WDFC;RGEN,NVAX;VIR,RGEN;WDFC,-0.020809733599858223,-0.018864590183362964,-0.018914590183362966,5e-05
Arm_A_0.80,0.8,5,2020-04-01,2020-03-31,2020-04-16,2020-04-15,TRAIN,10,20,2,0.1,ZM;NVAX;ELA;VIR;SAFE;VIRT;SMMT;VSTM;GIX;EE;ZS;HYAC;TR;S;FIVN;RGR;KNSA;HLI;RNG;KFS,ZM;ELA;SAFE;VIRT;SMMT;VSTM;GIX;EE;ZS;HYAC;TR;S;FIVN;RGR;KNSA;HLI;RNG;KFS;MSC;VEEV,NVAX;VIR,MSC;VEEV,0.07605564171817572,0.07481150064791206,0.07476150064791207,5e-05
Arm_A_0.80,0.8,5,2020-04-16,2020-04-15,2020-04-30,2020-04-29,TRAIN,10,20,3,0.15,SMMT;NVAX;ZM;ELA;LPTH;VIRT;GOLD;EE;VEEV;FIVN;RCUS;KFS;TR;FNV;HLI;SLGN;FIZZ;FCN;ICUI;SRRK,ZM;ELA;VIRT;GOLD;EE;VEEV;FIVN;RCUS;KFS;TR;FNV;HLI;SLGN;FIZZ;FCN;ICUI;SRRK;RGR;ZS;KGC,LPTH;NVAX;SMMT,KGC;RGR;ZS,0.07939414188746985,0.0688073583010038,0.0687323583010038,7.500000000000001e-05
Arm_A_0.80,0.8,5,2020-04-30,2020-04-29,2020-05-14,2020-05-13,TRAIN,10,20,5,0.25,LPTH;SMMT;RCUS;SNDX;ZM;NVAX;RRC;VIRT;ELA;GOLD;NAT;FIVN;VEEV;SAM;GIX;ICUI;FNV;USNA;GME;YUMC,ZM;RRC;VIRT;ELA;GOLD;NAT;FIVN;VEEV;SAM;GIX;ICUI;FNV;USNA;GME;YUMC;KGC;SLGN;EE;EBS;FIZZ,LPTH;NVAX;RCUS;SMMT;SNDX,EBS;EE;FIZZ;KGC;SLGN,-0.0023194510270047666,-0.04078311395246409,-0.04090811395246409,0.000125
Arm_A_0.80,0.8,5,2020-05-14,2020-05-13,2020-05-29,2020-05-28,TRAIN,10,20,5,0.25,NVAX;UNFI;SMMT;RCUS;ZM;W;LPTH;KOPN;GOLD;VIRT;RRC;FIVN;UPWK;SNDX;GIX;VEEV;LOGI;FNV;EE;RGR,ZM;LPTH;KOPN;GOLD;VIRT;RRC;FIVN;UPWK;SNDX;GIX;VEEV;LOGI;FNV;EE;RGR;LRN;HYAC;TR;FIZZ;RGEN,NVAX;RCUS;SMMT;UNFI;W,FIZZ;HYAC;LRN;RGEN;TR,0.0057480672521880915,0.02270210520586133,0.02257710520586133,0.000125
Arm_A_0.80,0.8,5,2020-05-29,2020-05-28,2020-06-12,2020-06-11,TRAIN,10,20,7,0.35,KOPN;SMMT;UNFI;THM;NAK;LQDA;NVAX;W;RRC;SLS;LPTH;LOGI;RGEN;ZS;SAM;VEEV;RIOT;ZM;ILMN;SNDR,NAK;RRC;SLS;LPTH;LOGI;RGEN;ZS;SAM;VEEV;RIOT;ZM;ILMN;SNDR;WERN;FIVN;PRLB;FIZZ;MRVL;VMD;RGR,KOPN;LQDA;NVAX;SMMT;THM;UNFI;W,FIVN;FIZZ;MRVL;PRLB;RGR;VMD;WERN,0.01650508056053533,0.03735361929816078,0.03717861929816078,0.000175
Arm_A_0.80,0.8,5,2020-06-12,2020-06-11,2020-06-26,2020-06-25,TRAIN,10,20,12,0.6,NVAX;KOPN;W;NAK;VMD;THM;LPTH;ZS;RIOT;SA;MTDR;ZM;STKL;UNFI;RRC;FCEL;THO;IAG;LINC;KEN,ZM;STKL;RRC;FCEL;THO;IAG;LINC;KEN;PAAS;LOGI;RGR;KGC;HZO;FIVN;VFF;WGO;VICR;SPT;MRVL;RGLD,KOPN;LPTH;MTDR;NAK;NVAX;RIOT;SA;THM;UNFI;VMD;W;ZS,FIVN;HZO;KGC;LOGI;MRVL;PAAS;RGLD;RGR;SPT;VFF;VICR;WGO,0.09059982929990626,0.017478635212423245,0.017178635212423243,0.00030000000000000003
Arm_A_0.80,0.8,5,2020-06-26,2020-06-25,2020-07-13,2020-07-10,TRAIN,10,20,19,0.95,RPRX;NVAX;W;NAK;THM;WES;MTDR;KOPN;LPTH;IDYA;STKL;VMD;THO;RRC;SPOT;REPL;PENN;WGO;RIOT;HZO,SPOT;HESM;UPWK;YETI;LQDT;REZI;STAA;ELA;SAH;MTSI;SPSC;PII;MXL;RUN;LEU;LASR;SNAP;SRPT;ZS;IAC,HZO;IDYA;KOPN;LPTH;MTDR;NAK;NVAX;PENN;REPL;RIOT;RPRX;RRC;STKL;THM;THO;VMD;W;WES;WGO,ELA;HESM;IAC;LASR;LEU;LQDT;MTSI;MXL;PII;REZI;RUN;SAH;SNAP;SPSC;SRPT;STAA;UPWK;YETI;ZS,-0.0008401047697802553,-0.010224905866108535,-0.010699905866108535,0.000475
Arm_A_0.80,0.8,5,2020-07-13,2020-07-10,2020-07-27,2020-07-24,TRAIN,10,20,14,0.7,RPRX;NVAX;THM;KOPN;RUN;W;NAK;STKL;SITM;SPT;TIGR;SPOT;IDYA;UPWK;THO;LGIH;TGTX;HZO;PAR;PLUG,SPOT;UPWK;THO;LGIH;HZO;PAR;RH;ZM;SAH;ZS;REZI;LAD;YETI;MTH;LEU;LPTH;ELF;GDOT;KRNT;WGO,IDYA;KOPN;NAK;NVAX;PLUG;RPRX;RUN;SITM;SPT;STKL;TGTX;THM;TIGR;W,ELF;GDOT;KRNT;LAD;LEU;LPTH;MTH;REZI;RH;SAH;WGO;YETI;ZM;ZS,0.04682846290174478,0.06381256884590206,0.06346256884590205,0.00035
Arm_A_0.80,0.8,5,2020-07-27,2020-07-24,2020-08-10,2020-08-07,TRAIN,10,20,14,0.7,NVAX;RPRX;KOPN;RUN;THM;NAK;REZI;SITM;TGB;HLX;LGIH;LEU;NBR;LINC;SAH;LAD;RYAM;MTH;STKL;RH,LGIH;LEU;LAD;MTH;STKL;RH;HL;HZO;SPOT;LRN;SAM;SAIL;FND;YETI;TMHC;KFS;LAC;THO;GOGO;IBP,HLX;KOPN;LINC;NAK;NBR;NVAX;REZI;RPRX;RUN;RYAM;SAH;SITM;TGB;THM,FND;GOGO;HL;HZO;IBP;KFS;LAC;LRN;SAIL;SAM;SPOT;THO;TMHC;YETI,0.036504169929557975,0.06890954240704752,0.06855954240704752,0.00035
Arm_A_0.80,0.8,5,2020-08-10,2020-08-07,2020-08-24,2020-08-21,TRAIN,10,20,14,0.7,RPRX;NVAX;RUN;SOHU;LEU;PENN;PLUG;HL;SITM;LAD;LRN;REZI;TGB;PBI;LB;LINC;HZO;KODK;YETI;RH,LAD;LRN;LINC;HZO;YETI;RH;FLGT;PFSI;LAC;MTA;SAIL;KFS;TFII;KOPN;HOV;PLMR;PINS;SAH;PMT;STKL,HL;KODK;LB;LEU;NVAX;PBI;PENN;PLUG;REZI;RPRX;RUN;SITM;SOHU;TGB,FLGT;HOV;KFS;KOPN;LAC;MTA;PFSI;PINS;PLMR;PMT;SAH;SAIL;STKL;TFII,-0.04838327374755408,0.03422639286844423,0.033876392868444224,0.00035
Arm_A_0.80,0.8,5,2020-08-24,2020-08-21,2020-09-08,2020-09-04,TRAIN,10,20,10,0.5,RPRX;RUN;FLGT;PLUG;NVAX;SOHU;W;LAD;SITM;LMB;PBI;REZI;JAN;HOV;TGB;SAIL;PGEN;STNE;LINC;LAC,W;LAD;SITM;LMB;REZI;TGB;SAIL;STNE;LINC;LAC;ZM;HL;PACB;PLMR;ZS;PENN;LRN;THM;TFII;YETI,FLGT;HOV;JAN;NVAX;PBI;PGEN;PLUG;RPRX;RUN;SOHU,HL;LRN;PACB;PENN;PLMR;TFII;THM;YETI;ZM;ZS,-0.08748179215185328,-0.0015790190213521298,-0.0018290190213521298,0.00025
Arm_A_0.80,0.8,5,2020-09-08,2020-09-04,2020-09-22,2020-09-21,TRAIN,10,20,5,0.25,RPRX;GOGO;RUN;LMB;SOHU;PLUG;TGB;LAD;SITM;SAIL;HL;NVAX;ZM;NTRA;ELLO;LB;SAM;W;PFSI;PACB,LMB;TGB;LAD;SITM;SAIL;HL;NVAX;ZM;NTRA;ELLO;LB;SAM;W;PFSI;PACB;EBS;JAN;PENN;LINC;FIZZ,GOGO;PLUG;RPRX;RUN;SOHU,EBS;FIZZ;JAN;LINC;PENN,0.07298613870945979,0.04487514799017203,0.04475014799017203,0.000125
Arm_A_0.80,0.8,5,2020-09-22,2020-09-21,2020-10-06,2020-10-05,TRAIN,10,20,6,0.3,RUN;GOGO;TGB;FBRX;LMB;PACB;LAC;LB;PLUG;LOB;NVCR;PENN;PBI;SAM;HL;ZM;FLGT;GME;Z;ZG,LAC;LB;PLUG;LOB;NVCR;PENN;PBI;SAM;HL;ZM;FLGT;GME;Z;ZG;KURA;SAIL;STKL;RBA;SOHU;RH,FBRX;GOGO;LMB;PACB;RUN;TGB,KURA;RBA;RH;SAIL;SOHU;STKL,0.12904823318769254,0.11457164390972993,0.11442164390972993,0.00015000000000000001
Arm_A_0.80,0.8,5,2020-10-06,2020-10-05,2020-10-20,2020-10-19,TRAIN,10,20,9,0.45,PACB;RUN;LMB;FBRX;LAC;GOGO;LOB;PENN;NVCR;LB;PBI;GME;FLGT;TGB;ZG;Z;SITM;KURA;LAD;IESC,LOB;NVCR;LB;GME;TGB;ZG;Z;SITM;KURA;LAD;IESC;GDEN;RRR;VTOL;SAIL;OFLX;PFSI;KTB;RBA;ZM,FBRX;FLGT;GOGO;LAC;LMB;PACB;PBI;PENN;RUN,GDEN;KTB;OFLX;PFSI;RBA;RRR;SAIL;VTOL;ZM,-0.009822660356316775,0.043474551937750426,0.04324955193775042,0.00022500000000000002
Arm_A_0.80,0.8,5,2020-10-20,2020-10-19,2020-11-03,2020-11-02,TRAIN,10,20,6,0.3,PACB;GME;GOGO;LMB;LOB;NVCR;KURA;ZM;PBI;HVT;LAC;KTB;LQDT;RVMD;REPL;LE;STRL;PINS;SPT;RRR,LOB;NVCR;KURA;ZM;HVT;KTB;LQDT;RVMD;REPL;LE;STRL;PINS;SPT;RRR;SITM;TGB;PLUG;KOD;PENN;IESC,GME;GOGO;LAC;LMB;PACB;PBI,IESC;KOD;PENN;PLUG;SITM;TGB,-0.07787360404908401,-0.042947455916786045,-0.04309745591678604,0.00015000000000000001
Arm_A_0.80,0.8,5,2020-11-03,2020-11-02,2020-11-17,2020-11-16,TRAIN,10,20,4,0.2,PACB;LOB;SRRK;GOGO;KOD;HVT;SNAP;LMB;KURA;GME;LRMR;KTB;LE;REPL;FBRX;GNW;RRR;SLM;PINS;LQDT,LOB;KOD;HVT;SNAP;LMB;KURA;LRMR;KTB;LE;REPL;FBRX;GNW;RRR;SLM;PINS;LQDT;KALV;PLUG;NVCR;PNTG,GME;GOGO;PACB;SRRK,KALV;NVCR;PLUG;PNTG,0.11226312971049121,0.1334881394741893,0.13338813947418932,0.0001
Arm_A_0.80,0.8,5,2020-11-17,2020-11-16,2020-12-02,2020-12-01,TRAIN,10,20,7,0.35,LOB;GOGO;KOD;PACB;UPWK;GME;KURA;KTB;LE;MMYT;LRMR;STRO;PINS;STAA;SNAP;SRRK;SLM;PLUG;GKOS;REPL,KURA;KTB;LE;MMYT;LRMR;STRO;PINS;STAA;SNAP;SLM;PLUG;GKOS;REPL;STOK;VCEL;GIII;MOD;FBNC;NVCR;FOLD,GME;GOGO;KOD;LOB;PACB;SRRK;UPWK,FBNC;FOLD;GIII;MOD;NVCR;STOK;VCEL,0.04857414683777618,0.024192970914197205,0.024017970914197204,0.000175
Arm_A_0.80,0.8,5,2020-12-02,2020-12-01,2020-12-16,2020-12-15,TRAIN,10,20,6,0.3,PACB;KOD;FCEL;MGNI;MSTR;STRT;OCUL;SRRK;RIOT;KTB;REPL;UPWK;MNKD;LOB;PKOH;SNAP;FLR;RYAM;SLS;LMB,MSTR;STRT;OCUL;KTB;REPL;UPWK;MNKD;LOB;PKOH;SNAP;FLR;RYAM;SLS;LMB;LRMR;GIII;STOK;ZYME;VCEL;PLUG,FCEL;KOD;MGNI;PACB;RIOT;SRRK,GIII;LRMR;PLUG;STOK;VCEL;ZYME,0.07862987408653248,0.08689461604765783,0.08674461604765783,0.00015000000000000001
Arm_A_0.80,0.8,5,2020-12-16,2020-12-15,2020-12-31,2020-12-30,TRAIN,10,20,12,0.6,MGNI;PACB;STRT;RIOT;OCUL;KOD;FCEL;SM;UPWK;NTLA;NBR;PKOH;LQDT;LOB;KYMR;IBEX;SNAP;PHR;PLUG;RARE,PKOH;LOB;KYMR;IBEX;SNAP;PHR;PLUG;RARE;JOE;MOD;ROKU;LEU;LSPD;VC;PD;PINS;KTB;STRO;TGTX;FCNCA,FCEL;KOD;LQDT;MGNI;NBR;NTLA;OCUL;PACB;RIOT;SM;STRT;UPWK,FCNCA;JOE;KTB;LEU;LSPD;MOD;PD;PINS;ROKU;STRO;TGTX;VC,0.0744669019408521,0.01167694282040902,0.01137694282040902,0.00030000000000000003
Arm_A_0.80,0.8,5,2020-12-31,2020-12-30,2021-01-15,2021-01-14,TRAIN,10,20,20,1.0,RIOT;FCEL;MGNI;SM;GEVO;OCGN;NTLA;RIG;MSTR;EEX;KOD;OCUL;LEU;STRT;PACB;KYMR;UUUU;PLUG;NBR;LMND,JOE;LSPD;STRO;KSS;PLSE;PKOH;VC;WAL;RYAM;MOD;PARR;MG;LOB;KALU;PNFP;MT;VET;FCNCA;PHR;PAR,EEX;FCEL;GEVO;KOD;KYMR;LEU;LMND;MGNI;MSTR;NBR;NTLA;OCGN;OCUL;PACB;PLUG;RIG;RIOT;SM;STRT;UUUU,FCNCA;JOE;KALU;KSS;LOB;LSPD;MG;MOD;MT;PAR;PARR;PHR;PKOH;PLSE;PNFP;RYAM;STRO;VC;VET;WAL,0.2378426749632267,0.10084462883315737,0.10034462883315737,0.0005
Arm_A_0.80,0.8,5,2021-01-15,2021-01-14,2021-02-01,2021-01-29,TRAIN,10,20,20,1.0,RIOT;FCEL;SM;GEVO;RIG;MSTR;PLUG;MGNI;NTLA;SRRK;VFF;TLRY;OCGN;TIGR;PACB;URG;UUUU;STRT;GME;LEU,MG;KSS;RMNI;MYGN;KOD;LSPD;OCUL;STRO;SKT;PHR;WAL;HNRG;REZI;KYMR;MOV;FLR;SBGI;WCC;MT;HWC,FCEL;GEVO;GME;LEU;MGNI;MSTR;NTLA;OCGN;PACB;PLUG;RIG;RIOT;SM;SRRK;STRT;TIGR;TLRY;URG;UUUU;VFF,FLR;HNRG;HWC;KOD;KSS;KYMR;LSPD;MG;MOV;MT;MYGN;OCUL;PHR;REZI;RMNI;SBGI;SKT;STRO;WAL;WCC,0.04930855225829669,-0.09762675331387814,-0.09812675331387814,0.0005
Arm_A_0.80,0.8,5,2021-02-01,2021-01-29,2021-02-16,2021-02-12,TRAIN,10,20,20,1.0,GME;FCEL;GEVO;SM;RIOT;RIG;PLUG;MSTR;KOPN;MGNI;SSYS;PLSE;TIGR;SNDL;FLGT;LMND;HPK;NBR;TLRY;SKT,VCEL;RMNI;HY;MYGN;STKL;PGNY;LSPD;SMMT;VNOM;MTDR;MRLN;UPWK;STRT;WCC;KSS;RBBN;SB;REI;RVLV;PARR,FCEL;FLGT;GEVO;GME;HPK;KOPN;LMND;MGNI;MSTR;NBR;PLSE;PLUG;RIG;RIOT;SKT;SM;SNDL;SSYS;TIGR;TLRY,HY;KSS;LSPD;MRLN;MTDR;MYGN;PARR;PGNY;RBBN;REI;RMNI;RVLV;SB;SMMT;STKL;STRT;UPWK;VCEL;VNOM;WCC,0.2391536636750399,0.18208698487101668,0.18158698487101668,0.0005
Arm_A_0.80,0.8,5,2021-02-16,2021-02-12,2021-03-02,2021-03-01,TRAIN,10,20,20,1.0,GEVO;OCGN;RIOT;FCEL;KOPN;MGNI;SM;TIGR;MSTR;SNDL;GILT;REI;FLGT;SSYS;UUUU;RIG;SB;PERI;PACB;EGY,KSS;HY;IAC;RMNI;VCEL;ROKU;SONO;FET;TMDX;IDT;PHR;VNOM;REAL;STKL;SBLK;PI;LGND;TGB;VRNS;MGY,EGY;FCEL;FLGT;GEVO;GILT;KOPN;MGNI;MSTR;OCGN;PACB;PERI;REI;RIG;RIOT;SB;SM;SNDL;SSYS;TIGR;UUUU,FET;HY;IAC;IDT;KSS;LGND;MGY;PHR;PI;REAL;RMNI;ROKU;SBLK;SONO;STKL;TGB;TMDX;VCEL;VNOM;VRNS,-0.15637118493537788,-0.00449925234947221,-0.004999252349472211,0.0005
Arm_A_0.80,0.8,5,2021-03-02,2021-03-01,2021-03-16,2021-03-15,TRAIN,10,20,17,0.85,OCGN;RIOT;KOPN;TIGR;GEVO;SM;REI;IMNM;PERI;GME;SB;TMDX;MGNI;UUUU;MSTR;FLGT;GILT;RMNI;SONO;VCEL,RMNI;SONO;VCEL;RVLV;NBR;KRUS;MTDR;WAL;EGY;IAC;REAL;MP;URG;KRYS;PLSE;MYGN;RES;KLIC;NXE;SBLK,FLGT;GEVO;GILT;GME;IMNM;KOPN;MGNI;MSTR;OCGN;PERI;REI;RIOT;SB;SM;TIGR;TMDX;UUUU,EGY;IAC;KLIC;KRUS;KRYS;MP;MTDR;MYGN;NBR;NXE;PLSE;REAL;RES;RVLV;SBLK;URG;WAL,0.06457863626945351,0.02232647502190512,0.02190147502190512,0.00042500000000000003
Arm_A_0.80,0.8,5,2021-03-16,2021-03-15,2021-03-30,2021-03-29,TRAIN,10,20,17,0.85,OCGN;GME;RIOT;KOPN;GEVO;REI;TIGR;HOV;TMDX;SM;SB;TLRY;RVLV;UNFI;SONO;MSTR;KRUS;UUUU;SBLK;SNDL,SONO;KRUS;SBLK;HZO;LE;FET;MTDR;PLAY;SBH;WAL;GILT;ENVA;VCEL;HY;TGLS;PENN;EGY;SSP;IIIN;TLS,GEVO;GME;HOV;KOPN;MSTR;OCGN;REI;RIOT;RVLV;SB;SM;SNDL;TIGR;TLRY;TMDX;UNFI;UUUU,EGY;ENVA;FET;GILT;HY;HZO;IIIN;LE;MTDR;PENN;PLAY;SBH;SSP;TGLS;TLS;VCEL;WAL,-0.22656304199638,-0.14924253499680673,-0.14966753499680674,0.00042500000000000003
Arm_A_0.80,0.8,5,2021-03-30,2021-03-29,2021-04-14,2021-04-13,TRAIN,10,20,8,0.4,REI;GME;HOV;SM;KOPN;UPST;IMNM;RIOT;UNFI;TMDX;MTDR;SB;PBF;IDYA;IDT;VCEL;TGLS;IMKTA;WAL;TIGR,UNFI;TMDX;MTDR;SB;PBF;IDYA;IDT;VCEL;TGLS;IMKTA;WAL;TIGR;MSBI;SBLK;TIPT;VET;FLY;PLAY;MOV;RNGR,GME;HOV;IMNM;KOPN;REI;RIOT;SM;UPST,FLY;MOV;MSBI;PLAY;RNGR;SBLK;TIPT;VET,-0.02098964208300099,-0.003944580821074158,-0.004144580821074158,0.0002
Arm_A_0.80,0.8,5,2021-04-14,2021-04-13,2021-04-28,2021-04-27,TRAIN,10,20,5,0.25,HOV;KOPN;GME;TIPT;UNFI;TGLS;TH;LPX;IDT;LGIH;RIOT;SONO;FLY;IMKTA;MVBF;IMNM;PBF;KRUS;MOV;SBH,TIPT;UNFI;TGLS;TH;LPX;IDT;LGIH;SONO;FLY;IMKTA;MVBF;PBF;KRUS;MOV;SBH;STN;FIX;REI;VCEL;HRB,GME;HOV;IMNM;KOPN;RIOT,FIX;HRB;REI;STN;VCEL,0.023042402500824836,0.03146463291636666,0.03133963291636666,0.000125
Arm_A_0.80,0.8,5,2021-04-28,2021-04-27,2021-05-12,2021-05-11,TRAIN,10,20,3,0.15,OCGN;HOV;TIPT;LPX;TGLS;LB;GDEN;GNK;MTW;SB;KTB;SM;HRI;SBLK;GEL;WAL;MSBI;MRLN;TGB;MVBF,LPX;TGLS;LB;GDEN;GNK;MTW;SB;KTB;SM;HRI;SBLK;GEL;WAL;MSBI;MRLN;TGB;MVBF;SLM;LGIH;RRR,HOV;OCGN;TIPT,LGIH;RRR;SLM,0.061240286802899925,0.08912806897288375,0.08905306897288374,7.500000000000001e-05
Arm_A_0.80,0.8,5,2021-05-12,2021-05-11,2021-05-26,2021-05-25,TRAIN,10,20,3,0.15,VAL;TGLS;GDEN;HOV;SBLK;GNK;ZIM;LPX;MVBF;SB;MTW;TIPT;IMO;TGB;VHI;RS;SBH;IHRT;PBF;LEVI,GDEN;SBLK;GNK;ZIM;LPX;MVBF;SB;MTW;TIPT;IMO;TGB;VHI;RS;SBH;IHRT;PBF;LEVI;HRI;KTB;FCN,HOV;TGLS;VAL,FCN;HRI;KTB,-0.04056566301926765,-0.05140837756110106,-0.05148337756110106,7.500000000000001e-05
Arm_A_0.80,0.8,5,2021-05-26,2021-05-25,2021-06-10,2021-06-09,TRAIN,10,20,3,0.15,VAL;TGLS;HOV;ZIM;TIPT;LGIH;IHRT;GDEN;FLNG;RM;VSTM;EPC;SNX;IMO;NAVI;KTB;FNV;IDT;RRR;MSB,ZIM;TIPT;LGIH;IHRT;GDEN;FLNG;RM;VSTM;EPC;SNX;IMO;NAVI;KTB;FNV;IDT;RRR;MSB;ECPG;RDNT;VVV,HOV;TGLS;VAL,ECPG;RDNT;VVV,0.05340587173793211,0.07144647010535633,0.07137147010535633,7.500000000000001e-05
Arm_A_0.80,0.8,5,2021-06-10,2021-06-09,2021-06-24,2021-06-23,TRAIN,10,20,2,0.1,VAL;IDT;TGLS;TH;FLNG;GDEN;ZIM;VSTM;UPST;NAVI;IHRT;TIPT;NTST;LOGI;STAA;FNV;RDNT;VVV;GNK;IMO,IDT;TGLS;TH;FLNG;GDEN;ZIM;VSTM;NAVI;IHRT;TIPT;NTST;LOGI;STAA;FNV;RDNT;VVV;GNK;IMO;RM;LAND,UPST;VAL,LAND;RM,-0.010240772229913606,-0.004661133325656494,-0.004711133325656494,5e-05
Arm_A_0.80,0.8,5,2021-06-24,2021-06-23,2021-07-09,2021-07-08,TRAIN,10,20,3,0.15,VAL;REPX;PDS;TH;GNK;VSTM;PANL;GDEN;FLNG;TGLS;RZLT;IHRT;RDNT;IDT;NVCR;SPT;ZIM;MTDR;RNGR;NTNX,PDS;GNK;VSTM;PANL;GDEN;FLNG;TGLS;RZLT;IHRT;RDNT;IDT;NVCR;SPT;ZIM;MTDR;RNGR;NTNX;VRT;STAA;LAND,REPX;TH;VAL,LAND;STAA;VRT,-0.10264506154289017,-0.05596963677386949,-0.05604463677386949,7.500000000000001e-05
Arm_A_0.80,0.8,5,2021-07-09,2021-07-08,2021-07-23,2021-07-22,TRAIN,10,20,2,0.1,VAL;S;IDT;RRC;NTLA;PDS;GNK;RDNT;RNGR;MRLN;FLNG;GDEN;MTDR;PAY;IHRT;PBT;PANL;SPT;NTNX;LE,IDT;RRC;NTLA;PDS;GNK;RDNT;RNGR;MRLN;FLNG;GDEN;MTDR;PAY;IHRT;PBT;PANL;SPT;NTNX;LE;HPK;SB,S;VAL,HPK;SB,-0.027543687540016182,-0.02197630683312103,-0.022026306833121033,5e-05
Arm_A_0.80,0.8,5,2021-07-23,2021-07-22,2021-08-06,2021-08-05,TRAIN,10,20,2,0.1,VAL;S;IDT;RRC;NTLA;LE;RDNT;PANL;RPD;GDEN;NAVI;NTNX;KYMR;HSTM;STEP;VRT;PBT;SAFE;MYRG;TFII,IDT;RRC;NTLA;LE;RDNT;PANL;RPD;GDEN;NAVI;NTNX;KYMR;HSTM;STEP;VRT;PBT;SAFE;MYRG;TFII;SPT;VEL,S;VAL,SPT;VEL,0.03787294028939339,0.04115273259465659,0.04110273259465659,5e-05
