sample_group,signal,lookback_L,n,in_top_n_next_rate,became_instavel_1_rate,log_ret_1_mean,log_ret_1_std,became_instavel_3_rate,log_ret_3_mean,log_ret_3_std,became_instavel_5_rate,log_ret_5_mean,log_ret_5_std
TOPN_30,ESTAVEL,5,3634,0.6180517336268575,0.04100165107319758,-0.0002703589717188181,0.04901022379145841,0.08888277380297194,-0.0011749204447087866,0.08498080277886526,0.13126031920748488,0.0012146873062136552,0.11047761662209865
TOPN_30,SUBINDO,5,18898,0.41893322044660813,0.09768229442269023,-0.0004480721663675203,0.05183337024144553,0.15424912689173456,-0.0013334248874963307,0.08715214026544134,0.2010265636575299,-0.002738963143853767,0.11051150518209106
TOPN_30,CAINDO,10,7782,0.352994088923156,0.058982266769468,-0.000691650461687481,0.04978611017724457,0.11128244667180673,-0.0021483535250450794,0.09136631178286941,0.1570290413775379,-0.00238581289786608,0.11808764217838981
TOPN_30,ESTAVEL,10,2347,0.6084363016616958,0.04857264593097571,-0.00010577239768788,0.05213512714744794,0.09757136770345122,-0.0019498528322242222,0.08929704050113454,0.14188325521942907,-0.0027479358623084807,0.12115291071344204
TOPN_30,SUBINDO,10,21436,0.4354823661130808,0.09381414442993095,-0.0005104162658123824,0.05142028517191048,0.15040119425265908,-0.001706949735086153,0.08656996447143425,0.19695838775891025,-0.0029936225567417595,0.1094469443654017
TOPN_ALL,CAINDO,1,5788,0.47425708362128544,0.07740152038700761,-0.0003557781783568956,0.04932930738063091,0.1335521769177609,-0.00211266196072758,0.0949390449681478,0.1793365583966828,-0.003940501038080499,0.11426773327570298
TOPN_ALL,ESTAVEL,1,6346,0.6619918058619603,0.055625590923416325,-0.0009258433316679753,0.05401232814113257,0.10715411282697762,-0.0019181823525994078,0.09596485332578247,0.15553104317680427,-0.0022370151330441935,0.12892360951808338
TOPN_ALL,SUBINDO,1,9031,0.48078839552651975,0.1071863580998782,-0.0010353649012350456,0.05651065551507916,0.16443361753958588,-0.0028277623573515227,0.09310710732542085,0.20972206843096003,-0.003973763909624722,0.11781472952501351
TOPN_ALL,CAINDO,2,5923,0.484382914063819,0.07074117845686308,-0.0011234036716260356,0.050109131179172386,0.12240418706736451,-0.0029582286966688045,0.09701671078559514,0.168158028026338,-0.004387595739282931,0.12071380085065571
TOPN_ALL,ESTAVEL,2,4810,0.6654885654885655,0.05155925155925156,-0.0004060004259217864,0.05411038879858389,0.1051975051975052,-3.344144922375427e-05,0.09366148084078933,0.14927234927234928,-0.00011889101092511574,0.12303275849259283
