arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,n_bandexp_blocked_pool,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,m3_rank_substitutos,m3_rank_max_substituto,vetados_com_r001_ativo,vetados_com_ret62_puro,overlap_com_par_tier,n_overlap_com_par_tier,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_Ret62_Isolado,1,2023-06-23,2023-06-22,2023-07-10,2023-07-07,SW1,1,10,20,1,0.05,62,ROOT;SKYW;SLNO;PHAT;VKTX;KOPN;UPST;VERA;FCNCA;NU;GHRS;VRT;WEAV;PKOH;PLSE;SOUN;JOBY;REAX;IDYA;OCS,SKYW;SLNO;PHAT;VKTX;KOPN;UPST;VERA;FCNCA;NU;GHRS;VRT;WEAV;PKOH;PLSE;SOUN;JOBY;REAX;IDYA;OCS;PHVS,ROOT,PHVS,48,48.0,ROOT,ROOT,,0,0.002640226420638389,0.02825173180931657,0.02822673180931657,2.5e-05
Arm_Ret62_Isolado,1,2023-07-10,2023-07-07,2023-07-24,2023-07-21,SW1,1,10,20,1,0.05,82,TMC;VERA;HUT;VRT;JOBY;WEAV;SKYW;MLTX;NU;KOPN;STRL;UPST;ROOT;PHVS;PLAB;W;KRUS;HLLY;PHAT;KRNT,VERA;HUT;VRT;JOBY;WEAV;SKYW;MLTX;NU;KOPN;STRL;UPST;ROOT;PHVS;PLAB;W;KRUS;HLLY;PHAT;KRNT;RGTI,TMC,RGTI,44,44.0,TMC,TMC,,0,0.03370095281992017,0.05916436800226009,0.05913936800226009,2.5e-05
Arm_Ret62_Isolado,1,2023-07-24,2023-07-21,2023-08-07,2023-08-04,SW1,1,10,20,3,0.15,82,UPST;WEAV;RGTI;VERA;VRT;HLLY;ROOT;PGY;MLTX;RIVN;RXRX;HUT;PCT;KOPN;ILPT;REAL;RKLB;JOBY;W;PLAB,WEAV;VERA;VRT;HLLY;PGY;MLTX;RIVN;RXRX;HUT;PCT;KOPN;ILPT;REAL;RKLB;JOBY;W;PLAB;SKYW;MVST;LMND,RGTI;ROOT;UPST,LMND;MVST;SKYW,38;36;35,38.0,,RGTI;ROOT;UPST,RGTI;ROOT;UPST,3,0.02436212657496842,-0.015057307053182529,-0.015132307053182529,7.500000000000001e-05
Arm_Ret62_Isolado,1,2023-08-07,2023-08-04,2023-08-21,2023-08-18,SW1,1,10,20,3,0.15,89,RGTI;UPST;HLLY;VRT;PGY;VERA;MOD;W;WAL;WEAV;PLAB;FG;RIVN;PHVS;GDRX;LTBR;GENI;YELP;FOR;PARR,HLLY;VRT;VERA;MOD;W;WAL;WEAV;PLAB;FG;RIVN;PHVS;GDRX;LTBR;GENI;YELP;FOR;PARR;LOB;RXRX;RKLB,PGY;RGTI;UPST,LOB;RKLB;RXRX,35;38;37,38.0,,PGY;RGTI;UPST,PGY;RGTI;UPST,3,-0.13449092269476956,-0.10906041787799829,-0.1091354178779983,7.500000000000001e-05
Arm_Ret62_Isolado,1,2023-08-21,2023-08-18,2023-09-05,2023-09-01,SW1,1,10,20,2,0.1,74,RGTI;VRT;HHH;GCT;VERA;W;ILPT;MOD;PGY;PHVS;STRL;PARR;ODC;OBT;VNO;KRT;SPHR;MLTX;SM;SAIA,VRT;GCT;VERA;W;ILPT;MOD;PGY;PHVS;STRL;PARR;ODC;OBT;VNO;KRT;SPHR;MLTX;SM;SAIA;MVBF;SSII,HHH;RGTI,MVBF;SSII,38;39,39.0,,HHH;RGTI,,0,0.06332051966263079,0.056463413845610176,0.056413413845610175,5e-05
Arm_Ret62_Isolado,1,2023-09-05,2023-09-01,2023-09-19,2023-09-18,SW1,1,10,20,2,0.1,68,TOI;HHH;PHVS;VRT;GCT;ILPT;ODC;VERA;VNO;PARR;ROOT;KRT;MOD;STRL;SM;PGY;HLX;SLG;TILE;SAIA,PHVS;VRT;GCT;ILPT;ODC;VERA;VNO;PARR;ROOT;KRT;MOD;STRL;SM;PGY;HLX;SLG;TILE;SAIA;LMB;PDS,HHH;TOI,LMB;PDS,37;38,38.0,,HHH;TOI,,0,-0.07141593411064236,-0.09165975075699252,-0.09170975075699252,5e-05
Arm_Ret62_Isolado,1,2023-09-19,2023-09-18,2023-10-03,2023-10-02,SW1,1,10,20,2,0.1,83,TOI;HHH;WFRD;TNGX;HLX;MLTX;PDS;NAK;VNO;MTRX;TIGR;VRT;RSI;URG;PARR;SLG;IVVD;MMYT;SM;LBRT,WFRD;TNGX;HLX;MLTX;PDS;NAK;VNO;MTRX;TIGR;VRT;RSI;URG;PARR;SLG;IVVD;MMYT;SM;LBRT;NBR;PBF,HHH;TOI,NBR;PBF,33;34,34.0,,HHH;TOI,,0,-0.040201377310421234,-0.040290357336003495,-0.040340357336003496,5e-05
Arm_Ret62_Isolado,1,2023-10-03,2023-10-02,2023-10-17,2023-10-16,SW1,1,10,20,3,0.15,79,TNGX;TOI;SLNO;MTRX;HHH;LEU;MMYT;PAY;TIGR;HLX;HNRG;VRT;HRTG;HRB;MLKN;WFRD;PRDO;IGIC;SPHR;RNGR,TOI;MTRX;LEU;MMYT;PAY;TIGR;HLX;HNRG;VRT;HRTG;HRB;MLKN;WFRD;PRDO;IGIC;SPHR;RNGR;UROY;PARR;OBE,HHH;SLNO;TNGX,OBE;PARR;UROY,34;33;32,34.0,SLNO,HHH;SLNO;TNGX,,0,-0.02952798841850257,-0.0007362257065297109,-0.0008112257065297109,7.500000000000001e-05
Arm_Ret62_Isolado,1,2023-10-17,2023-10-16,2023-10-31,2023-10-30,SW1,1,10,20,2,0.1,89,HHH;HNRG;TOI;MTRX;SLNO;GNE;URG;MMYT;VRT;PR;TIGR;PRDO;RELY;WFRD;HRB;STNG;RNGR;LEU;HLX;OBE,HNRG;TOI;MTRX;GNE;URG;MMYT;VRT;PR;TIGR;PRDO;RELY;WFRD;HRB;STNG;RNGR;LEU;HLX;OBE;NTNX;MLKN,HHH;SLNO,MLKN;NTNX,35;34,35.0,,HHH;SLNO,,0,-0.028295964009369283,-0.03346050930459933,-0.03351050930459933,5e-05
Arm_Ret62_Isolado,1,2023-10-31,2023-10-30,2023-11-14,2023-11-13,SW1,1,10,20,2,0.1,112,HHH;TNGX;MTRX;SLNO;TOI;GNE;HNRG;LRN;URG;RELY;SRRK;LEU;PRDO;MUSA;RNGR;PR;SPH;NATR;OBE;IMMX,TNGX;MTRX;TOI;GNE;HNRG;LRN;URG;RELY;SRRK;LEU;PRDO;MUSA;RNGR;PR;SPH;NATR;OBE;IMMX;SKYH;SKWD,HHH;SLNO,SKWD;SKYH,37;36,37.0,,HHH;SLNO,,0,-0.018889998329237805,0.006021932525020009,0.005971932525020009,5e-05
Arm_Ret62_Isolado,1,2023-11-14,2023-11-13,2023-11-29,2023-11-28,SW1,1,10,20,2,0.1,90,TOI;SKYH;IMMX;SLNO;MTRX;TLS;GNE;LPG;LRN;URG;SN;FN;USAC;TIGR;GEO;LOPE;UROY;MSTR;METCB;RBLX,SKYH;IMMX;MTRX;TLS;GNE;LPG;LRN;URG;SN;FN;USAC;TIGR;GEO;LOPE;UROY;MSTR;METCB;RBLX;IBRX;SLVM,SLNO;TOI,IBRX;SLVM,39;40,40.0,,SLNO;TOI,,0,0.01756528778552777,0.026300107771610216,0.026250107771610215,5e-05
Arm_Ret62_Isolado,1,2023-11-29,2023-11-28,2023-12-13,2023-12-12,SW1,1,10,20,1,0.05,106,IMMX;SLNO;IBRX;SKYH;PLSE;SRRK;LPG;TOI;PRCH;HRTG;TLS;GNE;FEIM;UTI;GEO;LRN;SKWD;FG;GIII;RBLX,IMMX;IBRX;SKYH;PLSE;SRRK;LPG;TOI;PRCH;HRTG;TLS;GNE;FEIM;UTI;GEO;LRN;SKWD;FG;GIII;RBLX;EGO,SLNO,EGO,41,41.0,,SLNO,,0,0.043265038738658015,0.02395520512603217,0.02393020512603217,2.5e-05
Arm_Ret62_Isolado,1,2023-12-13,2023-12-12,2023-12-28,2023-12-27,SW1,1,10,20,2,0.1,119,SLNO;SRRK;SKYH;PRCH;GNE;PLSE;SNAP;TLS;HNST;FG;IBRX;FEIM;RYTM;MSTR;RBLX;VRNS;KTOS;SOPH;VITL;S,SKYH;PRCH;GNE;PLSE;SNAP;TLS;HNST;FG;IBRX;FEIM;RYTM;MSTR;RBLX;VRNS;KTOS;SOPH;VITL;S;PANL;MLKN,SLNO;SRRK,MLKN;PANL,47;44,47.0,,SLNO;SRRK,,0,0.11067950625135951,0.10705072458331791,0.10700072458331791,5e-05
Arm_Ret62_Isolado,1,2023-12-28,2023-12-27,2024-01-12,2024-01-11,SW1,1,10,20,4,0.2,124,PRCH;STTK;PLSE;IBRX;SRRK;HNST;GCT;RYTM;SNAP;GNE;SKYH;MSTR;UP;LDI;SOPH;SLDB;RIOT;STNE;LQDA;RKT,SRRK;HNST;GCT;RYTM;SNAP;GNE;SKYH;MSTR;UP;LDI;SOPH;SLDB;RIOT;STNE;LQDA;RKT;ZYME;TGTX;RBLX;FG,IBRX;PLSE;PRCH;STTK,FG;RBLX;TGTX;ZYME,44;43;42;38,44.0,,IBRX;PLSE;PRCH;STTK,PLSE;STTK,2,-0.10460242740695591,-0.08490942933041773,-0.08500942933041773,0.0001
Arm_Ret62_Isolado,1,2024-01-12,2024-01-11,2024-01-29,2024-01-26,SW1,1,10,20,4,0.2,103,STTK;PRCH;IBRX;SLDB;HNST;TGTX;SKYH;NAMS;HOV;GCT;SNAP;KYMR;LQDA;STKL;STNE;SNDX;KOPN;PBYI;FDMT;VRDN,HNST;TGTX;SKYH;NAMS;HOV;GCT;SNAP;KYMR;LQDA;STKL;STNE;SNDX;KOPN;PBYI;FDMT;VRDN;MHO;LDI;ZYME;VKTX,IBRX;PRCH;SLDB;STTK,LDI;MHO;VKTX;ZYME,41;39;45;43,45.0,,IBRX;PRCH;SLDB;STTK,PRCH;SLDB;STTK,3,-0.0012765159192452851,0.013857277573942223,0.013757277573942224,0.0001
Arm_Ret62_Isolado,1,2024-01-29,2024-01-26,2024-02-12,2024-02-09,SW1,1,10,20,7,0.35,86,STTK;PRCH;NAMS;GCT;KOD;SLDB;VERA;HOV;KYMR;HNST;LDI;VKTX;SPIR;KURA;STNE;PAGS;TMDX;IMNM;PBYI;WEAV,HOV;KYMR;HNST;LDI;VKTX;SPIR;KURA;STNE;PAGS;TMDX;IMNM;PBYI;WEAV;TGTX;SLNO;HY;SNAP;UTI;SKYH;PHR,GCT;KOD;NAMS;PRCH;SLDB;STTK;VERA,HY;PHR;SKYH;SLNO;SNAP;TGTX;UTI,43;50;48;42;44;41;46,50.0,VERA,GCT;KOD;NAMS;PRCH;SLDB;STTK;VERA,PRCH;SLDB,2,0.09634258934335005,0.0633288275817734,0.0631538275817734,0.000175
Arm_Ret62_Isolado,1,2024-02-12,2024-02-09,2024-02-27,2024-02-26,SW1,1,10,20,10,0.5,68,VERA;LRMR;VKTX;STTK;GCT;PRAX;SLDB;KYMR;IMNM;OCUL;IVVD;KOD;SMMT;LQDA;PRCH;SLNO;HNST;SPRY;SPIR;KURA,KYMR;IMNM;OCUL;SMMT;LQDA;SLNO;HNST;SPRY;SPIR;KURA;ICHR;REAX;KALV;S;HOV;ULCC;VSTM;PAGS;PHR;NSSC,GCT;IVVD;KOD;LRMR;PRAX;PRCH;SLDB;STTK;VERA;VKTX,HOV;ICHR;KALV;NSSC;PAGS;PHR;REAX;S;ULCC;VSTM,48;42;45;56;54;55;43;46;50;52,56.0,LRMR,GCT;IVVD;KOD;LRMR;PRAX;PRCH;SLDB;STTK;VERA;VKTX,GCT;VKTX,2,0.1231767862874322,0.035893881426277,0.035643881426277,0.00025
Arm_Ret62_Isolado,1,2024-02-27,2024-02-26,2024-03-12,2024-03-11,SW1,1,10,20,10,0.5,67,OCUL;WGS;LRMR;VKTX;VERA;IMNM;GCT;MLYS;MNPR;SLDB;STTK;PRAX;KYMR;SPIR;HYLN;NAMS;LQDA;REAX;RZLT;SPRY,MLYS;PRAX;KYMR;SPIR;HYLN;NAMS;LQDA;REAX;RZLT;SPRY;KURA;HOOD;SOUN;OCGN;VSTM;ELF;KOD;SMMT;IFS;RXRX,GCT;IMNM;LRMR;MNPR;OCUL;SLDB;STTK;VERA;VKTX;WGS,ELF;HOOD;IFS;KOD;KURA;OCGN;RXRX;SMMT;SOUN;VSTM,48;41;51;49;40;43;53;50;42;47,53.0,MNPR,GCT;IMNM;LRMR;MNPR;OCUL;SLDB;STTK;VERA;VKTX;WGS,GCT;IMNM,2,0.0006637545330858586,-0.006498548260967935,-0.006748548260967935,0.00025
Arm_Ret62_Isolado,1,2024-03-12,2024-03-11,2024-03-26,2024-03-25,SW1,1,10,20,11,0.55,76,WGS;ROOT;PRAX;VERA;IMNM;SNDA;OCUL;REAX;HYLN;STTK;JANX;VKTX;RZLT;LRMR;SANA;MSTR;OCGN;SOUN;NAMS;HIPO,OCUL;REAX;RZLT;LRMR;SANA;MSTR;OCGN;NAMS;HIPO;KURA;SLDB;GCT;KYMR;MLYS;RLMD;LQDA;NUVB;HNST;EME;FIX,HYLN;IMNM;JANX;PRAX;ROOT;SNDA;SOUN;STTK;VERA;VKTX;WGS,EME;FIX;GCT;HNST;KURA;KYMR;LQDA;MLYS;NUVB;RLMD;SLDB,62;63;43;57;41;45;50;47;51;48;42,63.0,SNDA,HYLN;IMNM;JANX;PRAX;ROOT;SNDA;SOUN;STTK;VERA;VKTX;WGS,IMNM;SOUN;VERA;VKTX,4,0.03699901691144016,0.020005314100631482,0.01973031410063148,0.00027499999999999996
Arm_Ret62_Isolado,1,2024-03-26,2024-03-25,2024-04-10,2024-04-09,SW1,1,10,20,8,0.4,105,ROOT;OCGN;SNDA;MSTR;VKTX;IMNM;VERA;SLDB;PRAX;WGS;OCUL;RZLT;GHRS;SOUN;REAX;EME;NAMS;SPRY;JANX;HIMS,IMNM;VERA;SLDB;PRAX;OCUL;RZLT;GHRS;REAX;EME;NAMS;SPRY;HIMS;VRT;MOD;KOD;KNSL;ENGN;SANA;FIX;HIPO,JANX;MSTR;OCGN;ROOT;SNDA;SOUN;VKTX;WGS,ENGN;FIX;HIPO;KNSL;KOD;MOD;SANA;VRT,46;51;56;42;40;39;49;38,56.0,OCGN,JANX;MSTR;OCGN;ROOT;SNDA;SOUN;VKTX;WGS,SNDA;SOUN;VKTX,3,0.002049043604040332,-0.019684941347733777,-0.019884941347733776,0.0002
Arm_Ret62_Isolado,1,2024-04-10,2024-04-09,2024-04-24,2024-04-23,SW1,1,10,20,5,0.25,94,ROOT;SNDA;HIPO;REAX;VKTX;SLS;OCGN;RZLT;MSTR;FIP;WGS;GHRS;JANX;PRM;RSI;TGB;EME;PPTA;PCT;STOK,REAX;SLS;OCGN;RZLT;MSTR;FIP;WGS;GHRS;PRM;RSI;TGB;EME;PPTA;PCT;STOK;NUVB;MUX;SOUN;VRT;SPOT,HIPO;JANX;ROOT;SNDA;VKTX,MUX;NUVB;SOUN;SPOT;VRT,41;40;43;46;44,46.0,,HIPO;JANX;ROOT;SNDA;VKTX,ROOT;SNDA,2,-0.03847405890309674,-0.04946789409408862,-0.04959289409408862,0.000125
Arm_Ret62_Isolado,1,2024-04-24,2024-04-23,2024-05-08,2024-05-07,SW1,1,10,20,8,0.4,85,ROOT;SNDA;WGS;JANX;SLS;MSTR;RZLT;HIPO;IBTA;PPTA;FIP;VKTX;VERA;VITL;GHRS;OCGN;PRM;STOK;FIHL;EME,RZLT;HIPO;PPTA;FIP;VERA;VITL;GHRS;OCGN;PRM;STOK;FIHL;EME;IDR;MUX;HOOD;TGB;VCTR;SMR;FIX;POWL,IBTA;JANX;MSTR;ROOT;SLS;SNDA;VKTX;WGS,FIX;HOOD;IDR;MUX;POWL;SMR;TGB;VCTR,44;40;37;38;45;43;41;42,45.0,IBTA,IBTA;JANX;MSTR;ROOT;SLS;SNDA;VKTX;WGS,ROOT;SNDA,2,0.0453831980694289,0.03473660864382484,0.034536608643824844,0.0002
Arm_Ret62_Isolado,1,2024-05-08,2024-05-07,2024-05-22,2024-05-21,SW1,1,10,20,10,0.5,84,ROOT;WGS;JANX;RZLT;OCGN;SNDA;VITL;VKTX;STOK;SMTC;TPC;IESC;SOUN;TGB;IBTA;EBS;MSTR;HIPO;EME;MUX,SNDA;VITL;SMTC;TPC;IESC;TGB;MSTR;HIPO;EME;MUX;FIP;TNDM;REAL;RCAT;KALU;VCTR;HOOD;PPTA;ZETA;SNDL,EBS;IBTA;JANX;OCGN;ROOT;RZLT;SOUN;STOK;VKTX;WGS,FIP;HOOD;KALU;PPTA;RCAT;REAL;SNDL;TNDM;VCTR;ZETA,36;47;44;48;43;38;52;37;45;50,52.0,EBS,EBS;IBTA;JANX;OCGN;ROOT;RZLT;SOUN;STOK;VKTX;WGS,IBTA;OCGN;ROOT,3,0.050131577859102425,0.07724916214668981,0.07699916214668981,0.00025
Arm_Ret62_Isolado,1,2024-05-22,2024-05-21,2024-06-06,2024-06-05,SW1,1,10,20,6,0.3,88,ROOT;VITL;SNDA;STOK;TPC;REAL;PPTA;IBTA;NVAX;SMR;TGB;FIP;WGS;SMTC;MUX;PAAS;TNDM;MRVI;MSTR;ZETA,VITL;TPC;REAL;PPTA;TGB;FIP;WGS;SMTC;MUX;PAAS;TNDM;MRVI;MSTR;ZETA;KGC;IAG;HL;RDW;HIMS;RZLT,IBTA;NVAX;ROOT;SMR;SNDA;STOK,HIMS;HL;IAG;KGC;RDW;RZLT,49;40;39;38;42;52,52.0,,IBTA;NVAX;ROOT;SMR;SNDA;STOK,IBTA,1,-0.02218283382049721,0.013512825192596622,0.013362825192596621,0.00015000000000000001
Arm_Ret62_Isolado,1,2024-06-06,2024-06-05,2024-06-21,2024-06-20,SW1,1,10,20,4,0.2,87,RZLT;NVAX;WGS;VITL;ZIM;EBS;TPC;STOK;PPTA;RDW;TNDM;ZETA;SMTC;IBTA;SN;FLNC;KGC;YMM;LILA;LILAK,VITL;ZIM;EBS;TPC;STOK;PPTA;RDW;TNDM;ZETA;SMTC;SN;FLNC;KGC;YMM;LILA;LILAK;TMDX;FIP;PAAS;TIGO,IBTA;NVAX;RZLT;WGS,FIP;PAAS;TIGO;TMDX,48;51;53;47,53.0,RZLT,IBTA;NVAX;RZLT;WGS,IBTA,1,-0.10540481830831387,-0.05405268697702015,-0.05415268697702015,0.0001
Arm_Ret62_Isolado,1,2024-06-21,2024-06-20,2024-07-08,2024-07-05,SW1,1,10,20,2,0.1,70,WGS;NVAX;EBS;STOK;TMDX;ZIM;VITL;HROW;SMR;LE;RZLT;GH;TPC;PPTA;KNOP;RSI;PAAS;SOHU;LNTH;NATL,EBS;STOK;TMDX;ZIM;VITL;HROW;SMR;LE;RZLT;GH;TPC;PPTA;KNOP;RSI;PAAS;SOHU;LNTH;NATL;KGC;SN,NVAX;WGS,KGC;SN,48;49,49.0,,NVAX;WGS,,0,0.019068051456561774,0.02612911937245501,0.02607911937245501,5e-05
Arm_Ret62_Isolado,1,2024-07-08,2024-07-05,2024-07-22,2024-07-19,SW2,1,10,20,3,0.15,81,EBS;WGS;POET;NVAX;ZIM;TMDX;SMR;ENVX;VITL;HUT;GH;EOSE;KNOP;SITM;PBI;NATL;HROW;FIP;RDW;HLF,NVAX;ZIM;TMDX;SMR;ENVX;VITL;HUT;GH;EOSE;KNOP;SITM;PBI;NATL;HROW;FIP;RDW;HLF;PRE;UTHR;RDDT,EBS;POET;WGS,PRE;RDDT;UTHR,40;43;42,43.0,,EBS;POET;WGS,,0,0.027661343413074007,0.002833126262569542,0.002758126262569542,7.500000000000001e-05
Arm_Ret62_Isolado,1,2024-07-22,2024-07-19,2024-08-05,2024-08-02,SW2,1,10,20,4,0.2,84,EBS;WGS;NVAX;HROW;POET;HUT;EOSE;ENVX;SMR;SITM;RDW;PLSE;GH;RIVN;ZETA;TPC;HNRG;TMDX;MGNI;LNTH,HROW;HUT;EOSE;ENVX;SMR;SITM;RDW;PLSE;GH;RIVN;ZETA;TPC;HNRG;TMDX;MGNI;LNTH;RSI;PRE;REAX;NATL,EBS;NVAX;POET;WGS,NATL;PRE;REAX;RSI,40;38;39;37,40.0,,EBS;NVAX;POET;WGS,,0,-0.13606336821229886,-0.12332386369109057,-0.12342386369109057,0.0001
Arm_Ret62_Isolado,1,2024-08-05,2024-08-02,2024-08-19,2024-08-16,SW2,1,10,20,0,0.0,81,EBS;HROW;LUMN;EOSE;ZETA;LTH;NVAX;GH;HWKN;NVRI;PLSE;RCAT;UNFI;PACS;ULS;RYAM;VOXR;ZUMZ;RXO;MIRM,EBS;HROW;LUMN;EOSE;ZETA;LTH;NVAX;GH;HWKN;NVRI;PLSE;RCAT;UNFI;PACS;ULS;RYAM;VOXR;ZUMZ;RXO;MIRM,,,,,,,,0,0.11113400513435505,0.11113400513435505,0.11113400513435505,0.0
Arm_Ret62_Isolado,1,2024-08-19,2024-08-16,2024-09-03,2024-08-30,SW2,1,10,20,2,0.1,64,LUMN;RCAT;EOSE;HROW;PLSE;NUTX;YOU;LTH;MIRM;ZUMZ;ICUI;SKE;STRT;RKLB;RUN;STEP;ULS;RYAM;HRTG;PNTG,EOSE;HROW;PLSE;NUTX;YOU;LTH;MIRM;ZUMZ;ICUI;SKE;STRT;RKLB;RUN;STEP;ULS;RYAM;HRTG;PNTG;MG;WGS,LUMN;RCAT,MG;WGS,33;34,34.0,,LUMN;RCAT,LUMN,1,0.04956015089439767,0.04825669940495511,0.04820669940495511,5e-05
Arm_Ret62_Isolado,1,2024-09-03,2024-08-30,2024-09-17,2024-09-16,SW2,1,10,20,4,0.2,98,EOSE;LUMN;RCAT;NUTX;HROW;HRTG;YOU;REPL;ZETA;HNST;TNGX;PRM;MIRM;UPST;ZUMZ;HIFS;SKE;OCUL;PHAT;POET,HROW;HRTG;YOU;REPL;ZETA;HNST;TNGX;PRM;MIRM;UPST;ZUMZ;HIFS;SKE;OCUL;PHAT;POET;PNTG;LENZ;GDYN;ULS,EOSE;LUMN;NUTX;RCAT,GDYN;LENZ;PNTG;ULS,38;36;35;40,40.0,,EOSE;LUMN;NUTX;RCAT,LUMN;RCAT,2,-0.010320530812847405,-0.035348769468730695,-0.0354487694687307,0.0001
Arm_Ret62_Isolado,1,2024-09-17,2024-09-16,2024-10-01,2024-09-30,SW2,1,10,20,4,0.2,120,LUMN;NUTX;SMMT;EOSE;RCAT;HROW;UNIT;GEVO;HRTG;SKE;YOU;ZETA;VRDN;OCUL;RKLB;PNTG;PRM;PHAT;PRAX;ZYME,RCAT;HROW;UNIT;GEVO;HRTG;SKE;YOU;ZETA;VRDN;OCUL;RKLB;PNTG;PRM;PHAT;PRAX;ZYME;POET;RARE;ZVRA;SAFE,EOSE;LUMN;NUTX;SMMT,POET;RARE;SAFE;ZVRA,40;41;43;42,43.0,SMMT,EOSE;LUMN;NUTX;SMMT,LUMN,1,0.008938897662431871,0.02773323548278527,0.02763323548278527,0.0001
Arm_Ret62_Isolado,1,2024-10-01,2024-09-30,2024-10-15,2024-10-14,SW2,1,10,20,4,0.2,97,LUMN;NUTX;GEVO;SMMT;RKLB;UNIT;HROW;RCAT;RIGL;PRM;VRDN;PHAT;VHI;YOU;HRTG;ZETA;IMRX;LUNR;KRNT;PPTA,RKLB;UNIT;HROW;RCAT;RIGL;PRM;VRDN;PHAT;VHI;YOU;HRTG;ZETA;IMRX;LUNR;KRNT;PPTA;STRT;NCMI;LDI;EOSE,GEVO;LUMN;NUTX;SMMT,EOSE;LDI;NCMI;STRT,44;43;41;38,44.0,,GEVO;LUMN;NUTX;SMMT,SMMT,1,-0.012631525246145012,-0.025339818056423012,-0.02543981805642301,0.0001
Arm_Ret62_Isolado,1,2024-10-15,2024-10-14,2024-10-29,2024-10-28,SW2,1,10,20,4,0.2,95,LUMN;NUTX;GEVO;VHI;LB;POWL;HROW;SMMT;WGS;RKLB;YOU;RCAT;SRRK;LUNR;PRM;SN;KRUS;UPST;ZETA;YUMC,VHI;LB;POWL;HROW;SMMT;WGS;RKLB;YOU;RCAT;LUNR;PRM;SN;KRUS;UPST;ZETA;YUMC;IESC;KRNT;USAS;LLYVA,GEVO;LUMN;NUTX;SRRK,IESC;KRNT;LLYVA;USAS,42;44;46;45,46.0,,GEVO;LUMN;NUTX;SRRK,,0,0.0369065356978858,0.008312937048642666,0.008212937048642666,0.0001
Arm_Ret62_Isolado,1,2024-10-29,2024-10-28,2024-11-12,2024-11-11,SW2,1,10,20,5,0.25,111,GEVO;NUTX;LTBR;MNPR;RKLB;LEU;SMR;SRRK;ULCC;LUNR;SMMT;USAS;KRUS;YOU;UPST;WGS;HROW;VSCO;LLYVA;GLUE,RKLB;LEU;SMR;ULCC;LUNR;SMMT;USAS;KRUS;YOU;UPST;WGS;HROW;VSCO;LLYVA;GLUE;LLYVK;LB;VHI;PCT;PAYO,GEVO;LTBR;MNPR;NUTX;SRRK,LB;LLYVK;PAYO;PCT;VHI,42;41;51;49;43,51.0,MNPR,GEVO;LTBR;MNPR;NUTX;SRRK,GEVO;LTBR;NUTX,3,0.01988532210630714,0.0660710953268053,0.0659460953268053,0.000125
Arm_Ret62_Isolado,1,2024-11-12,2024-11-11,2024-11-26,2024-11-25,SW2,1,10,20,4,0.2,80,MNPR;RKLB;LUNR;LTBR;MSTR;RDDT;POWL;SMR;SOFI;LEU;ULCC;LMND;HUT;KOD;GEVO;USLM;LB;WGS;UPST;NUTX,MSTR;RDDT;POWL;SMR;SOFI;LEU;ULCC;LMND;HUT;KOD;GEVO;USLM;LB;WGS;UPST;NUTX;RIGL;PCT;GEO;LITE,LTBR;LUNR;MNPR;RKLB,GEO;LITE;PCT;RIGL,41;43;39;38,43.0,,LTBR;LUNR;MNPR;RKLB,LTBR,1,0.09109187125323377,0.06591029794443577,0.06581029794443577,0.0001
Arm_Ret62_Isolado,1,2024-11-26,2024-11-25,2024-12-11,2024-12-10,SW2,1,10,20,11,0.55,76,RKLB;MNPR;SMR;UMAC;RCAT;MSTR;LMND;LUNR;RGTI;KOD;RDDT;WGS;HUT;ROOT;SRRK;SOFI;PRCH;RDW;SPIR;TMQ,KOD;RDDT;WGS;HUT;ROOT;SOFI;RDW;SPIR;TMQ;REAL;HNST;USLM;GEO;LLYVA;LLYVK;LB;PCT;HYLN;TOST;HIMS,LMND;LUNR;MNPR;MSTR;PRCH;RCAT;RGTI;RKLB;SMR;SRRK;UMAC,GEO;HIMS;HNST;HYLN;LB;LLYVA;LLYVK;PCT;REAL;TOST;USLM,42;50;39;47;45;43;44;46;37;49;40,50.0,RCAT;RGTI;UMAC,LMND;LUNR;MNPR;MSTR;PRCH;RCAT;RGTI;RKLB;SMR;SRRK;UMAC,LMND;RKLB,2,0.029088293867309795,-0.027257879928389305,-0.027532879928389306,0.00027499999999999996
